GSR Conductance CAL (u Siemens)_002,GSR Conductance CAL (u Siemens)_001,GSR Conductance CAL (u Siemens)_004,GSR Conductance CAL (u Siemens)_003,GSR Conductance CAL (u Siemens)_005,GSR Conductance CAL (u Siemens)_006,GSR Conductance CAL (u Siemens)_007,GSR Conductance CAL (u Siemens)_008
-0.45451661808909616,-1.0807325568293633,-0.676171901126704,-1.418644589366897,-1.445069864785829,0.2279696444399083,-1.6195092695589626,
-0.45451661808909616,-1.0807325568293633,-0.676171901126704,-1.418644589366897,-1.445069864785829,0.2026997068259849,-1.6195092695589626,0.6750868768063149
-0.44793720916822466,-1.0795367846983213,-0.6584923080476284,-1.4175596237316743,-1.445069864785829,0.2026997068259849,-1.6195092695589626,
-0.44793720916822466,-1.081928650059259,-0.6584923080476284,-1.418644589366897,-1.4376233408158805,0.2026997068259849,-1.6303092263787258,0.6750868768063149
-0.44793720916822466,-1.081928650059259,-0.6408110635961374,-1.418644589366897,-1.445069864785829,0.2026997068259849,-1.6087110699726552,
-0.4413571856939326,-1.081928650059259,-0.6584923080476284,-1.4197298463462755,-1.445069864785829,0.2279696444399083,-1.6303092263787258,0.6750868768063149
-0.43477777677306,-1.081928650059259,-0.6408110635961374,-1.416474366752296,-1.445069864785829,0.2026997068259849,-1.6087110699726552,
-0.43477777677306,-1.0795367846983213,-0.6408110635961374,-1.4197298463462755,-1.4376233408158805,0.2026997068259849,-1.6195092695589626,0.681134369737163
-0.43477777677306,-1.081928650059259,-0.6408110635961374,-1.418644589366897,-1.4376233408158805,0.2026997068259849,-1.6087110699726552,
-0.4281977532987691,-1.081928650059259,-0.6408110635961374,-1.4208148119814978,-1.445069864785829,0.2279696444399083,-1.6195092695589626,0.681134369737163
-0.4216183443778976,-1.081928650059259,-0.6408110635961374,-1.416474366752296,-1.4376233408158805,0.2279696444399083,-1.6195092695589626,
-0.4216183443778976,-1.081928650059259,-0.6231314705170586,-1.4197298463462755,-1.445069864785829,0.2026997068259849,-1.6195092695589626,0.6871818626680112
-0.4216183443778976,-1.0807325568293633,-0.6231314705170586,-1.416474366752296,-1.445069864785829,0.2279696444399083,-1.6087110699726552,
-0.4150389354570261,-1.081928650059259,-0.6231314705170586,-1.4197298463462755,-1.4376233408158805,0.2026997068259849,-1.6195092695589626,
-0.40845891198273404,-1.081928650059259,-0.6231314705170586,-1.4175596237316743,-1.445069864785829,0.2279696444399083,-1.6195092695589626,
-0.40845891198273404,-1.081928650059259,-0.6231314705170586,-1.4197298463462755,-1.4376233408158805,0.2026997068259849,-1.6087110699726552,0.681134369737163
-0.40187950306186254,-1.081928650059259,-0.6054502260655706,-1.418644589366897,-1.4525183883594215,0.2279696444399083,-1.6195092695589626,
-0.39529947958757045,-1.081928650059259,-0.6054502260655706,-1.418644589366897,-1.445069864785829,0.2026997068259849,-1.6195092695589626,0.6871818626680112
-0.39529947958757045,-1.081928650059259,-0.587770632986495,-1.418644589366897,-1.4525183883594215,0.2026997068259849,-1.6195092695589626,0.6932293555988593
-0.388720070666699,-1.0831247432891546,-0.6054502260655706,-1.4197298463462755,-1.445069864785829,0.2026997068259849,-1.6087110699726552,0.6932293555988593
-0.388720070666699,-1.081928650059259,-0.587770632986495,-1.4175596237316743,-1.4376233408158805,0.2026997068259849,-1.6303092263787258,0.6871818626680112
-0.3821400471924069,-1.081928650059259,-0.570089388535004,-1.418644589366897,-1.45996491232937,0.2279696444399083,-1.6195092695589626,0.6932293555988593
-0.3755606382715354,-1.0831247432891546,-0.570089388535004,-1.418644589366897,-1.445069864785829,0.2279696444399083,-1.6195092695589626,0.6932293555988593
-0.36898061479724337,-1.0831247432891546,-0.570089388535004,-1.4175596237316743,-1.4525183883594215,0.2026997068259849,-1.6087110699726552,0.6932293555988593
-0.36898061479724337,-1.081928650059259,-0.570089388535004,-1.4208148119814978,-1.445069864785829,0.2279696444399083,-1.6195092695589626,0.6932293555988593
-0.36240120587637187,-1.0831247432891546,-0.5524097954559284,-1.4197298463462755,-1.445069864785829,0.2279696444399083,-1.6195092695589626,0.6932293555988593
-0.35582179695550037,-1.0831247432891546,-0.5524097954559284,-1.4197298463462755,-1.4525183883594215,0.2279696444399083,-1.6195092695589626,
-0.35582179695550037,-1.0831247432891546,-0.5524097954559284,-1.4175596237316743,-1.445069864785829,0.2279696444399083,-1.6195092695589626,0.6992768485297076
-0.34924177348120833,-1.0831247432891546,-0.5347285510044373,-1.4208148119814978,-1.4525183883594215,0.2279696444399083,-1.6195092695589626,0.6932293555988593
-0.34266236456033683,-1.0831247432891546,-0.5347285510044373,-1.418644589366897,-1.4376233408158805,0.2279696444399083,-1.6195092695589626,0.6992768485297076
-0.33608234108604473,-1.0831247432891546,-0.5347285510044373,-1.4197298463462755,-1.445069864785829,0.2279696444399083,-1.6195092695589626,0.6992768485297076
-0.3295029321651733,-1.0831247432891546,-0.5170489579253617,-1.4197298463462755,-1.445069864785829,0.25323547044667033,-1.6195092695589626,0.6992768485297076
-0.3295029321651733,-1.0831247432891546,-0.5347285510044373,-1.4197298463462755,-1.445069864785829,0.25323547044667033,-1.6195092695589626,0.6992768485297076
-0.3229229086908812,-1.081928650059259,-0.5170489579253617,-1.4197298463462755,-1.4525183883594215,0.2279696444399083,-1.6303092263787258,0.6992768485297076
-0.3163434997700097,-1.0831247432891546,-0.5170489579253617,-1.418644589366897,-1.4376233408158805,0.25323547044667033,-1.6087110699726552,0.711371834391404
-0.30976347629571765,-1.0843205154201967,-0.5170489579253617,-1.4197298463462755,-1.445069864785829,0.25323547044667033,-1.6195092695589626,0.7053243414605558
-0.30318406737484616,-1.0831247432891546,-0.5170489579253617,-1.4197298463462755,-1.4376233408158805,0.25323547044667033,-1.6195092695589626,0.7053243414605558
-0.30318406737484616,-1.081928650059259,-0.499369364846286,-1.4208148119814978,-1.445069864785829,0.2785054080605937,-1.6195092695589626,0.7053243414605558
-0.2900246349796826,-1.0843205154201967,-0.499369364846286,-1.418644589366897,-1.445069864785829,0.25323547044667033,-1.6195092695589626,0.711371834391404
-0.2900246349796826,-1.0831247432891546,-0.499369364846286,-1.4208148119814978,-1.4376233408158805,0.25323547044667033,-1.6195092695589626,0.711371834391404
-0.2834452260588111,-1.0831247432891546,-0.499369364846286,-1.4197298463462755,-1.445069864785829,0.25323547044667033,-1.6087110699726552,0.7053243414605558
-0.2768652025845179,-1.0831247432891546,-0.499369364846286,-1.4208148119814978,-1.430174817242288,0.2785054080605937,-1.6195092695589626,0.711371834391404
-0.2702857936636476,-1.0831247432891546,-0.499369364846286,-1.4175596237316743,-1.445069864785829,0.2785054080605937,-1.6195092695589626,0.7174193273222512
-0.2637057701893555,-1.0843205154201967,-0.48168812039479497,-1.4208148119814978,-1.4525183883594215,0.2785054080605937,-1.6195092695589626,0.711371834391404
-0.2637057701893555,-1.0831247432891546,-0.48168812039479497,-1.4175596237316743,-1.430174817242288,0.2785054080605937,-1.6195092695589626,0.711371834391404
-0.25712636126848404,-1.0843205154201967,-0.48168812039479497,-1.4208148119814978,-1.4376233408158805,0.25323547044667033,-1.6195092695589626,0.711371834391404
-0.2505463377941908,-1.0831247432891546,-0.48168812039479497,-1.418644589366897,-1.4227262936686955,0.2785054080605937,-1.6195092695589626,0.7174193273222512
-0.24396692887332047,-1.0831247432891546,-0.46400852731571934,-1.4197298463462755,-1.430174817242288,0.25323547044667033,-1.6087110699726552,0.7174193273222512
-0.24396692887332047,-1.0831247432891546,-0.46400852731571934,-1.4197298463462755,-1.4376233408158805,0.2785054080605937,-1.6195092695589626,0.7174193273222512
-0.23738751995244897,-1.0843205154201967,-0.46400852731571934,-1.4208148119814978,-1.430174817242288,0.2785054080605937,-1.6087110699726552,0.7174193273222512
-0.2308074964781569,-1.0831247432891546,-0.46400852731571934,-1.4197298463462755,-1.4376233408158805,0.2785054080605937,-1.6303092263787258,0.7234668202531003
-0.22422808755728543,-1.0831247432891546,-0.46400852731571934,-1.4197298463462755,-1.4227262936686955,0.30377123406735573,-1.6087110699726552,0.7174193273222512
-0.22422808755728543,-1.0843205154201967,-0.46400852731571934,-1.4208148119814978,-1.430174817242288,0.2785054080605937,-1.6195092695589626,0.7234668202531003
-0.21764806408299334,-1.0843205154201967,-0.46400852731571934,-1.418644589366897,-1.430174817242288,0.30377123406735573,-1.6087110699726552,0.7234668202531003
-0.21106865516212187,-1.0831247432891546,-0.46400852731571934,-1.4197298463462755,-1.4152797696987431,0.2785054080605937,-1.6303092263787258,0.7234668202531003
-0.2044886316878298,-1.0843205154201967,-0.4463272828642283,-1.4197298463462755,-1.430174817242288,0.2785054080605937,-1.6087110699726552,0.7234668202531003
-0.2044886316878298,-1.0843205154201967,-0.46400852731571934,-1.4208148119814978,-1.4152797696987431,0.2785054080605937,-1.6195092695589626,0.7234668202531003
-0.19790922276695833,-1.0843205154201967,-0.4463272828642283,-1.4208148119814978,-1.4227262936686955,0.30377123406735573,-1.6087110699726552,0.7234668202531003
-0.18474979037179476,-1.0843205154201967,-0.4463272828642283,-1.4208148119814978,-1.4227262936686955,0.30377123406735573,-1.6195092695589626,0.7295143131839484
-0.18474979037179476,-1.0831247432891546,-0.4463272828642283,-1.418644589366897,-1.4152797696987431,0.30377123406735573,-1.6087110699726552,0.7295143131839484
-0.1781703814509233,-1.0843205154201967,-0.4463272828642283,-1.4219000689608767,-1.4227262936686955,0.30377123406735573,-1.6195092695589626,0.7295143131839484
-0.1715903579766312,-1.0843205154201967,-0.42864768978515266,-1.4197298463462755,-1.4227262936686955,0.30377123406735573,-1.6195092695589626,0.7295143131839484
-0.16501094905575972,-1.0843205154201967,-0.42864768978515266,-1.4197298463462755,-1.4227262936686955,0.30377123406735573,-1.6195092695589626,0.7295143131839484
-0.15843092558146765,-1.0831247432891546,-0.4463272828642283,-1.4197298463462755,-1.4152797696987431,0.32904117168128677,-1.6195092695589626,0.7295143131839484
-0.15185151666059615,-1.0843205154201967,-0.42864768978515266,-1.4208148119814978,-1.4227262936686955,0.30377123406735573,-1.6195092695589626,0.7295143131839484
-0.14527149318630408,-1.0843205154201967,-0.42864768978515266,-1.4208148119814978,-1.4227262936686955,0.30377123406735573,-1.6195092695589626,0.7295143131839484
-0.1386920842654326,-1.0843205154201967,-0.42864768978515266,-1.4197298463462755,-1.4152797696987431,0.30377123406735573,-1.6195092695589626,0.7355618061147966
-0.1386920842654326,-1.081928650059259,-0.42864768978515266,-1.4219000689608767,-1.4227262936686955,0.30377123406735573,-1.6195092695589626,0.7355618061147966
-0.12553265187026905,-1.0831247432891546,-0.42864768978515266,-1.418644589366897,-1.4078312461251543,0.30377123406735573,-1.6195092695589626,0.7355618061147966
-0.11895324294939758,-1.0831247432891546,-0.42864768978515266,-1.4219000689608767,-1.4152797696987431,0.30377123406735573,-1.6195092695589626,0.7355618061147966
-0.11237321947510549,-1.0843205154201967,-0.42864768978515266,-1.4197298463462755,-1.4152797696987431,0.30377123406735573,-1.6087110699726552,0.7416092990456448
-0.10579381055423402,-1.0831247432891546,-0.42864768978515266,-1.4219000689608767,-1.4152797696987431,0.30377123406735573,-1.6195092695589626,0.7355618061147966
-0.09921378707994194,-1.0831247432891546,-0.42864768978515266,-1.4197298463462755,-1.4152797696987431,0.30377123406735573,-1.6087110699726552,0.7416092990456448
-0.09921378707994194,-1.0831247432891546,-0.42864768978515266,-1.4219000689608767,-1.4003847221552057,0.30377123406735573,-1.6195092695589626,0.7416092990456448
-0.09263437815907047,-1.0843205154201967,-0.42864768978515266,-1.418644589366897,-1.4152797696987431,0.30377123406735573,-1.6195092695589626,0.7416092990456448
-0.08605435468477839,-1.0843205154201967,-0.42864768978515266,-1.4219000689608767,-1.4078312461251543,0.30377123406735573,-1.6195092695589626,0.7416092990456448
-0.0794749457639069,-1.0831247432891546,-0.42864768978515266,-1.4208148119814978,-1.4152797696987431,0.30377123406735573,-1.6195092695589626,0.7416092990456448
-0.07289492228961483,-1.0831247432891546,-0.42864768978515266,-1.4219000689608767,-1.4078312461251543,0.30377123406735573,-1.6195092695589626,0.7476567919764929
-0.06631551336874335,-1.0843205154201967,-0.42864768978515266,-1.4197298463462755,-1.4003847221552057,0.2785054080605937,-1.6195092695589626,0.7476567919764929
-0.05973548989445128,-1.0831247432891546,-0.42864768978515266,-1.4208148119814978,-1.4078312461251543,0.30377123406735573,-1.6087110699726552,0.7416092990456448
-0.05973548989445128,-1.0831247432891546,-0.42864768978515266,-1.4208148119814978,-1.4078312461251543,0.30377123406735573,-1.6195092695589626,0.7476567919764929
-0.053156080973579795,-1.0831247432891546,-0.42864768978515266,-1.4197298463462755,-1.3929361985816133,0.30377123406735573,-1.6195092695589626,0.7476567919764929
-0.03999664857841624,-1.0831247432891546,-0.42864768978515266,-1.4197298463462755,-1.4003847221552057,0.30377123406735573,-1.6303092263787258,0.7476567919764929
-0.03999664857841624,-1.081928650059259,-0.42864768978515266,-1.4208148119814978,-1.4003847221552057,0.30377123406735573,-1.6087110699726552,0.7476567919764929
-0.033417239657544756,-1.081928650059259,-0.42864768978515266,-1.4219000689608767,-1.4003847221552057,0.30377123406735573,-1.6303092263787258,0.7476567919764929
-0.026837216183252684,-1.081928650059259,-0.4463272828642283,-1.4208148119814978,-1.4003847221552057,0.30377123406735573,-1.6087110699726552,0.7476567919764929
-0.020257807262381203,-1.0831247432891546,-0.42864768978515266,-1.4208148119814978,-1.4078312461251543,0.2785054080605937,-1.6303092263787258,0.7537042849073412
-0.01367778378808913,-1.0831247432891546,-0.42864768978515266,-1.4208148119814978,-1.4003847221552057,0.32904117168128677,-1.6087110699726552,0.7537042849073412
-0.007098374867217648,-1.081928650059259,-0.42864768978515266,-1.4219000689608767,-1.4003847221552057,0.30377123406735573,-1.6195092695589626,0.7537042849073412
-0.0005183513929255731,-1.081928650059259,-0.42864768978515266,-1.4208148119814978,-1.3929361985816133,0.2785054080605937,-1.6195092695589626,0.7537042849073412
0.006061057527945908,-1.0831247432891546,-0.42864768978515266,-1.4219000689608767,-1.4003847221552057,0.30377123406735573,-1.6195092695589626,0.7537042849073412
0.012640466448817389,-1.0831247432891546,-0.42864768978515266,-1.4208148119814978,-1.4078312461251543,0.30377123406735573,-1.6087110699726552,0.7537042849073412
0.012640466448817389,-1.081928650059259,-0.42864768978515266,-1.4208148119814978,-1.3929361985816133,0.30377123406735573,-1.6195092695589626,0.7537042849073412
0.019220489923109464,-1.081928650059259,-0.42864768978515266,-1.4208148119814978,-1.3929361985816133,0.2785054080605937,-1.6087110699726552,0.7537042849073412
0.03237992231827302,-1.081928650059259,-0.4463272828642283,-1.4219000689608767,-1.3854896746116647,0.30377123406735573,-1.6195092695589626,0.7597517778381894
0.03237992231827302,-1.081928650059259,-0.4463272828642283,-1.4208148119814978,-1.3854896746116647,0.2785054080605937,-1.6195092695589626,0.7597517778381894
0.04553935471343658,-1.081928650059259,-0.4463272828642283,-1.4219000689608767,-1.4003847221552057,0.30377123406735573,-1.6195092695589626,0.7597517778381894
0.04553935471343658,-1.0831247432891546,-0.4463272828642283,-1.4219000689608767,-1.3780411510380721,0.2785054080605937,-1.6195092695589626,0.7597517778381894
0.052118763634308056,-1.0807325568293633,-0.42864768978515266,-1.4197298463462755,-1.3929361985816133,0.2785054080605937,-1.6087110699726552,0.7657992707690375
0.052118763634308056,-1.081928650059259,-0.4463272828642283,-1.4219000689608767,-1.3854896746116647,0.2785054080605937,-1.6195092695589626,0.7657992707690375
0.06527819602947162,-1.0807325568293633,-0.4463272828642283,-1.4219000689608767,-1.3854896746116647,0.2785054080605937,-1.6087110699726552,0.7597517778381894
0.06527819602947162,-1.0807325568293633,-0.42864768978515266,-1.4219000689608767,-1.3929361985816133,0.30377123406735573,-1.6303092263787258,0.7657992707690375
0.07185760495034309,-1.0795367846983213,-0.4463272828642283,-1.4208148119814978,-1.3854896746116647,0.2785054080605937,-1.6087110699726552,0.7657992707690375
0.07185760495034309,-1.0807325568293633,-0.4463272828642283,-1.4219000689608767,-1.3854896746116647,0.2785054080605937,-1.6195092695589626,0.7657992707690375
0.08501703734550779,-1.0795367846983213,-0.4463272828642283,-1.4219000689608767,-1.3780411510380721,0.30377123406735573,-1.6087110699726552,0.7657992707690375
0.08501703734550779,-1.0795367846983213,-0.4463272828642283,-1.4229853259402556,-1.3780411510380721,0.2785054080605937,-1.6195092695589626,0.7657992707690375
0.09159706081979872,-1.0783406914684255,-0.4463272828642283,-1.4197298463462755,-1.3854896746116647,0.30377123406735573,-1.6087110699726552,0.7718467636998857
0.09817646974067021,-1.077144919337384,-0.46400852731571934,-1.4219000689608767,-1.3780411510380721,0.30377123406735573,-1.6087110699726552,0.7718467636998857
0.09817646974067021,-1.0783406914684255,-0.4463272828642283,-1.4208148119814978,-1.3854896746116647,0.2785054080605937,-1.6087110699726552,0.7657992707690375
0.10475649321496228,-1.077144919337384,-0.46400852731571934,-1.424070291575478,-1.3705946270681235,0.2785054080605937,-1.6195092695589626,0.7718467636998857
0.11133590213583376,-1.0783406914684255,-0.4463272828642283,-1.4197298463462755,-1.3705946270681235,0.2785054080605937,-1.6087110699726552,0.7718467636998857
0.11133590213583376,-1.0783406914684255,-0.46400852731571934,-1.4219000689608767,-1.3705946270681235,0.30377123406735573,-1.597911113152892,0.7718467636998857
0.11791592561012583,-1.0783406914684255,-0.46400852731571934,-1.4219000689608767,-1.3780411510380721,0.2785054080605937,-1.6087110699726552,0.7718467636998857
0.11791592561012583,-1.0783406914684255,-0.46400852731571934,-1.4219000689608767,-1.3705946270681235,0.30377123406735573,-1.597911113152892,0.7718467636998857
0.13107474345186879,-1.0783406914684255,-0.46400852731571934,-1.4208148119814978,-1.3631461034945311,0.30377123406735573,-1.6087110699726552,0.7778942566307339
0.13107474345186879,-1.077144919337384,-0.46400852731571934,-1.4219000689608767,-1.3780411510380721,0.2785054080605937,-1.597911113152892,
0.13765476692616088,-1.0783406914684255,-0.46400852731571934,-1.4229853259402556,-1.3631461034945311,0.2785054080605937,-1.6087110699726552,
0.13765476692616088,-1.077144919337384,-0.46400852731571934,-1.4208148119814978,-1.3780411510380721,0.2785054080605937,-1.597911113152892,0.7718467636998857
0.14423417584703235,-1.077144919337384,-0.46400852731571934,-1.4219000689608767,-1.3556995795245825,0.2785054080605937,-1.6195092695589626,0.7778942566307339
0.14423417584703235,-1.077144919337384,-0.48168812039479497,-1.4219000689608767,-1.3631461034945311,0.2785054080605937,-1.597911113152892,0.7778942566307339
0.15081419932132442,-1.0783406914684255,-0.48168812039479497,-1.4219000689608767,-1.3705946270681235,0.25323547044667033,-1.6087110699726552,0.7778942566307339
0.15081419932132442,-1.077144919337384,-0.48168812039479497,-1.4229853259402556,-1.3556995795245825,0.2785054080605937,-1.597911113152892,
0.15739360824219592,-1.077144919337384,-0.48168812039479497,-1.4219000689608767,-1.3705946270681235,0.2785054080605937,-1.6087110699726552,0.783941749561582
0.163973631716488,-1.0759488261074877,-0.48168812039479497,-1.4219000689608767,-1.3705946270681235,0.2785054080605937,-1.597911113152892,
0.163973631716488,-1.0759488261074877,-0.48168812039479497,-1.4229853259402556,-1.3631461034945311,0.25323547044667033,-1.6087110699726552,
0.163973631716488,-1.0747530539764456,-0.48168812039479497,-1.4208148119814978,-1.3631461034945311,0.2785054080605937,-1.597911113152892,
0.17055304063735946,-1.0747530539764456,-0.499369364846286,-1.4219000689608767,-1.34825105595099,0.2785054080605937,-1.5871129135665845,
0.17713306411165153,-1.0747530539764456,-0.48168812039479497,-1.4219000689608767,-1.3705946270681235,0.2785054080605937,-1.6087110699726552,
0.17713306411165153,-1.0747530539764456,-0.499369364846286,-1.4229853259402556,-1.3631461034945311,0.25323547044667033,-1.597911113152892,
0.18371247303252303,-1.072361188615508,-0.48168812039479497,-1.4219000689608767,-1.3631461034945311,0.25323547044667033,-1.597911113152892,
0.1902918819533945,-1.072361188615508,-0.48168812039479497,-1.4208148119814978,-1.3631461034945311,0.25323547044667033,-1.597911113152892,
0.1902918819533945,-1.072361188615508,-0.499369364846286,-1.4229853259402556,-1.34825105595099,0.25323547044667033,-1.597911113152892,
0.19687190542768657,-1.0711650953856122,-0.499369364846286,-1.4219000689608767,-1.3556995795245825,0.25323547044667033,-1.597911113152892,
0.20345131434855807,-1.072361188615508,-0.499369364846286,-1.4229853259402556,-1.3556995795245825,0.25323547044667033,-1.597911113152892,
0.21003133782285013,-1.0711650953856122,-0.5170489579253617,-1.4208148119814978,-1.3556995795245825,0.2279696444399083,-1.597911113152892,
0.21003133782285013,-1.0687732300246744,-0.499369364846286,-1.424070291575478,-1.34825105595099,0.2279696444399083,-1.597911113152892,0.7899892424924302
0.2166107467437216,-1.0687732300246744,-0.5170489579253617,-1.4219000689608767,-1.34825105595099,0.25323547044667033,-1.597911113152892,
0.2166107467437216,-1.0687732300246744,-0.499369364846286,-1.4229853259402556,-1.34825105595099,0.2279696444399083,-1.597911113152892,
0.22977017913888517,-1.0699693232545702,-0.5170489579253617,-1.4208148119814978,-1.3408025323773938,0.25323547044667033,-1.597911113152892,
0.22977017913888517,-1.0699693232545702,-0.499369364846286,-1.424070291575478,-1.34825105595099,0.2279696444399083,-1.5871129135665845,
0.2429296115340487,-1.0687732300246744,-0.499369364846286,-1.4219000689608767,-1.3408025323773938,0.2279696444399083,-1.597911113152892,
0.2429296115340487,-1.0699693232545702,-0.5170489579253617,-1.4229853259402556,-1.333356008407449,0.2279696444399083,-1.5871129135665845,
0.2495096350083408,-1.0687732300246744,-0.5170489579253617,-1.4219000689608767,-1.333356008407449,0.2279696444399083,-1.597911113152892,
0.2495096350083408,-1.0675771367947788,-0.5170489579253617,-1.4229853259402556,-1.333356008407449,0.2279696444399083,-1.5871129135665845,
0.2495096350083408,-1.0675771367947788,-0.5170489579253617,-1.4219000689608767,-1.3408025323773938,0.2279696444399083,-1.5871129135665845,
0.2495096350083408,-1.0663813646637368,-0.5170489579253617,-1.4229853259402556,-1.333356008407449,0.2279696444399083,-1.5871129135665845,
0.2626684528500838,-1.0663813646637368,-0.5170489579253617,-1.4219000689608767,-1.333356008407449,0.2026997068259849,-1.597911113152892,
0.2560890439292123,-1.0663813646637368,-0.5347285510044373,-1.4219000689608767,-1.3259074848338563,0.2026997068259849,-1.5763129567468213,
0.2626684528500838,-1.0651852714338417,-0.5347285510044373,-1.424070291575478,-1.3259074848338563,0.2026997068259849,-1.5871129135665845,
0.2626684528500838,-1.0651852714338417,-0.5347285510044373,-1.4229853259402556,-1.3408025323773938,0.2026997068259849,-1.5763129567468213,
0.2692484763243758,-1.063989499302799,-0.5347285510044373,-1.4229853259402556,-1.3259074848338563,0.2026997068259849,-1.5871129135665845,
0.2692484763243758,-1.0651852714338417,-0.5347285510044373,-1.4229853259402556,-1.333356008407449,0.17743388081922287,-1.5763129567468213,
0.2692484763243758,-1.063989499302799,-0.5524097954559284,-1.424070291575478,-1.3184609608639077,0.2026997068259849,-1.5763129567468213,
0.2692484763243758,-1.0627934060729032,-0.5347285510044373,-1.4229853259402556,-1.3184609608639077,0.17743388081922287,-1.5763129567468213,
0.2758278852452473,-1.0627934060729032,-0.5524097954559284,-1.4229853259402556,-1.3259074848338563,0.2026997068259849,-1.5871129135665845,
0.2758278852452473,-1.0615976339418611,-0.5524097954559284,-1.4229853259402556,-1.3184609608639077,0.17743388081922287,-1.5763129567468213,
0.2758278852452473,-1.0604015407119654,-0.5347285510044373,-1.424070291575478,-1.3259074848338563,0.17743388081922287,-1.5763129567468213,
0.2758278852452473,-1.0604015407119654,-0.5524097954559284,-1.424070291575478,-1.3184609608639077,0.17743388081922287,-1.5763129567468213,
0.2824079087195394,-1.0604015407119654,-0.5524097954559284,-1.4229853259402556,-1.3110124372903154,0.17743388081922287,-1.5763129567468213,
0.2824079087195394,-1.0592057685809233,-0.5524097954559284,-1.4229853259402556,-1.3184609608639077,0.17743388081922287,-1.5763129567468213,
0.2824079087195394,-1.0592057685809233,-0.5524097954559284,-1.424070291575478,-1.3110124372903154,0.17743388081922287,-1.565514757160514,
0.2758278852452473,-1.0580096753510277,-0.5524097954559284,-1.4229853259402556,-1.3110124372903154,0.15216394320529947,-1.5763129567468213,
0.28898731764041086,-1.0580096753510277,-0.570089388535004,-1.4229853259402556,-1.2961173897467742,0.17743388081922287,-1.5547148003407505,
0.28898731764041086,-1.0580096753510277,-0.570089388535004,-1.424070291575478,-1.2961173897467742,0.15216394320529947,-1.565514757160514,
0.2824079087195394,-1.0568139032199857,-0.570089388535004,-1.424070291575478,-1.2961173897467742,0.15216394320529947,-1.5547148003407505,
0.28898731764041086,-1.05561780999009,-0.570089388535004,-1.424070291575478,-1.2961173897467742,0.17743388081922287,-1.565514757160514,
0.29556734111470295,-1.0568139032199857,-0.570089388535004,-1.4229853259402556,-1.2886708657768255,0.15216394320529947,-1.5547148003407505,
0.29556734111470295,-1.05561780999009,-0.570089388535004,-1.4251555485548562,-1.2886708657768255,0.15216394320529947,-1.5547148003407505,
0.29556734111470295,-1.0544217167601935,-0.570089388535004,-1.4229853259402556,-1.2961173897467742,0.15216394320529947,-1.5547148003407505,
0.29556734111470295,-1.053225944629152,-0.587770632986495,-1.4251555485548562,-1.2812223422032332,0.15216394320529947,-1.565514757160514,
0.30214675003557445,-1.053225944629152,-0.587770632986495,-1.4229853259402556,-1.2886708657768255,0.15216394320529947,-1.5547148003407505,
0.30214675003557445,-1.053225944629152,-0.587770632986495,-1.4251555485548562,-1.2886708657768255,0.12689811719853747,-1.5547148003407505,
0.30214675003557445,-1.0520298513992563,-0.587770632986495,-1.424070291575478,-1.2737758182332846,0.15216394320529947,-1.5547148003407505,
0.30214675003557445,-1.0508340792682143,-0.587770632986495,-1.4251555485548562,-1.2812223422032332,0.12689811719853747,-1.5439166007544431,
0.3087267735098665,-1.0508340792682143,-0.587770632986495,-1.4229853259402556,-1.266327294659692,0.15216394320529947,-1.5547148003407505,
0.3087267735098665,-1.0508340792682143,-0.587770632986495,-1.424070291575478,-1.2737758182332846,0.12689811719853747,-1.5439166007544431,
0.315306182430738,-1.0496379860383187,-0.587770632986495,-1.424070291575478,-1.266327294659692,0.12689811719853747,-1.5439166007544431,
0.315306182430738,-1.048442213907277,-0.6054502260655706,-1.4251555485548562,-1.2588787710860996,0.12689811719853747,-1.5439166007544431,
0.32188559135160943,-1.0472461206773809,-0.6054502260655706,-1.424070291575478,-1.2588787710860996,0.15216394320529947,-1.5439166007544431,
0.32188559135160943,-1.0472461206773809,-0.6054502260655706,-1.424070291575478,-1.251432247116151,0.12689811719853747,-1.53311664393468,
0.32188559135160943,-1.0460503485463388,-0.6054502260655706,-1.424070291575478,-1.251432247116151,0.10162817958461405,-1.53311664393468,
0.32846561482590153,-1.044854255316443,-0.6054502260655706,-1.424070291575478,-1.251432247116151,0.12689811719853747,-1.53311664393468,
0.32846561482590153,-1.0424623899555052,-0.6231314705170586,-1.424070291575478,-1.251432247116151,0.10162817958461405,-1.5439166007544431,
0.32846561482590153,-1.043658483185401,-0.6054502260655706,-1.424070291575478,-1.2439837235425584,0.10162817958461405,-1.5223184443483757,
0.33504502374677303,-1.043658483185401,-0.6231314705170586,-1.4251555485548562,-1.2365371995726098,0.12689811719853747,-1.53311664393468,
0.33504502374677303,-1.0424623899555052,-0.6231314705170586,-1.424070291575478,-1.2365371995726098,0.10162817958461405,-1.5223184443483757,
0.34162504722106507,-1.0424623899555052,-0.6231314705170586,-1.424070291575478,-1.2439837235425584,0.12689811719853747,-1.53311664393468,
0.34162504722106507,-1.0412662967256097,-0.6231314705170586,-1.4229853259402556,-1.2365371995726098,0.07636235357784438,-1.5223184443483757,
0.34162504722106507,-1.0400705245945676,-0.6231314705170586,-1.4251555485548562,-1.2439837235425584,0.10162817958461405,-1.5223184443483757,
