diameter0_002,diameter1_002,diameter0_001,diameter1_001,diameter0_004,diameter1_004,diameter0_003,diameter1_003,diameter0_005,diameter1_005,diameter0_006,diameter1_006,diameter0_007,diameter1_007,diameter0_008,diameter1_008
-1.424989224765517,0.7391500972608686,-0.5601889215587795,0.4795588460655025,1.4075112174093622,1.2790269830578649,2.2185696148889535,0.5918768827045942,1.5592263313531258,0.5903926786576649,0.7526998612498902,-0.42545890727447266,0.7307533346021364,0.7565924296103363,,
-1.4307293889543418,0.7333032752646743,-0.5599359836576828,0.48199780428093403,1.4232408552093245,1.2965550164484194,2.2206902048888137,0.590011778285902,1.5644321988924696,0.5950749032264111,0.7532939167994861,-0.42352132689430494,0.7309123665943753,0.7560554930979334,,
-1.4351617114179045,0.7278462414015595,-0.5596999082833257,0.4826779746840672,1.4379218504892892,1.3060514901516085,2.222669422222016,0.5900473862975352,1.5692910085958576,0.5969414588067694,0.7538483686457753,-0.4223349128598427,0.730259139076384,0.7555543523530238,-1.4905563598445921,1.2950056493160158
-1.4393080775934957,0.7251614732504372,-0.559479063578282,0.4796945565515222,1.4417119524192854,1.314935288132011,2.2233667877540086,0.5900806970180954,1.5744978696951972,0.5986875914464596,0.7545316184398213,-0.42122504166631347,0.7296480552692306,0.7561350338658472,,
-1.4459768260903036,0.72264450310876,-0.5602551350746676,0.4768976020522614,1.445265172978657,1.316533545241408,2.224020567940252,0.5876271844114763,1.5793793019758282,0.5963882526447312,0.7551721651217396,-0.4197903600524203,0.7290751642000244,0.7597612601888367,,
-1.4511855996130343,0.720280076612033,-0.5616759981491816,0.47427015994689514,1.4398818561546853,1.3180349382835688,2.2236959078793244,0.5853223695385918,1.5827256434501564,0.5942282677097742,0.7536482967222233,-0.41844262883936917,0.7286637071787831,0.7631677152195238,,
-1.4560879746932516,0.7165200173636985,-0.5630132810428417,0.47058068059482194,1.4348152050262413,1.319012762463193,2.223390345469039,0.5811103125866122,1.5858751413083474,0.5970484971915462,0.7522140676403256,-0.4173507844762531,0.7282764535117326,0.7594430512128352,,
-1.46235776840788,0.7129748186438404,-0.5652772991848345,0.4671020286342958,1.4275606968137309,1.31993471097541,2.22327446188906,0.5771389446033168,1.5905305676865578,0.5997075707029312,0.7520367362969876,-0.4163213312196008,0.7282249213414244,0.755931225149386,,
-1.4682792402494735,0.7097154531659515,-0.567415538541161,0.46561994609743035,1.4224177219833598,1.3208054401258371,2.223165016285746,0.5793010474595834,1.5949273592659787,0.6018798424157842,0.7518692566949463,-0.4156548328293775,0.7281762520694666,0.7557253801498893,,
-1.4738806325320617,0.7045708588751208,-0.5692325537309513,0.4642179761301252,1.417552745792468,1.3193948688814123,2.222938547182384,0.5813462798911868,1.6006753874057413,0.6039346940360506,0.7496412710256846,-0.41502436137916615,0.7304266695161673,0.7555306619071223,,
-1.4773466127664028,0.6996970327048604,-0.5709539365423315,0.4626652474456046,1.4129438209800442,1.3166940013502606,2.222723997505515,0.5829582005915807,1.6061208877486743,0.6086757360048702,0.7475305477600681,-0.41393116217995046,0.7325586439393575,0.7536846982109239,,
-1.4813900382336949,0.6950731463382029,-0.5714361506289513,0.4611921458731105,1.4084201077749694,1.3141316398463472,2.2216533653312283,0.5844874586919543,1.6151606257675586,0.6131736476163143,0.7465064167429281,-0.41289402447813045,0.7340259766464096,0.7519333993196586,-1.527068347840845,1.2950056493160158
-1.4852312924276225,0.6921270357331532,-0.5718942540112402,0.4596034111387203,,,2.220636264765656,0.5865538334034057,1.6237483768854986,0.6197689186909704,0.7455334922766449,-0.4123824289737663,0.7337316612727027,0.7502696653729566,,
-1.4896240900561992,0.6893246378405448,-0.57053291047421,0.45809217565966626,,,2.221016755944454,0.5885194093484448,1.6307370936201062,0.6260424692253993,0.743663716718525,-0.41189578934766385,0.7334517027464937,0.7505228011710932,,
-1.49380770684532,0.685230225003715,-0.5692363928198956,0.45657454692988847,,,2.2213791284956903,0.5855292256507061,1.6373930143197322,0.6313971666721356,0.7418829780917441,-0.41178892138443135,0.7331850755786756,0.7500271174042394,,
-1.49380770684532,0.6813262499732494,-0.5680001783122933,0.4551287757957237,,,2.21977664019613,0.5826781202644902,1.6437987795213695,0.6365028084236747,0.7416522800274851,-0.4116870240241399,0.734446426550272,0.7495544886963093,,
-1.4986797212574317,0.6783635530358681,-0.5686100110740766,0.45374872153129375,,,2.2182469922738224,0.5853365651601902,1.6499133735774778,0.6386611456919657,0.7414320682388741,-0.41069773981902374,0.7335451868540876,0.7491033431114666,,
-1.5033302804689925,0.6745401496544744,-0.5698845804244983,0.4524300030119496,,,2.216502612695836,0.5878768569494146,1.653989447969065,0.6407235568594439,0.7414470933795398,-0.4097524238008016,0.7326840022555114,0.7469779600387293,,
-1.507862664467786,0.6708829812027065,-0.571103733716206,0.4508612936746587,,,2.214834075708197,0.5885687631724639,1.6578883017349313,0.6434207229880126,0.7414614652532202,-0.409586672609205,0.7348130402396456,0.7449449849256761,,
-1.512197988292719,0.6676459299532345,-0.5715431755478808,0.4493593379261887,,,2.212885483774318,0.5892312265775109,1.6620117489880222,0.6460031160898337,0.7388178433101645,-0.409427974659804,0.7368514808627529,0.7446170013017923,,
-1.517892890848825,0.6645437558391571,-0.5719643073032358,0.4467668765634803,,,2.211018083171017,0.5835897122519368,1.6659633859389007,0.6480393785191704,0.7362843722814029,-0.4089368497232942,0.7368514808627529,0.744302683662237,,
-1.523350505798427,0.6608339842819453,-0.5723682500073518,0.4467668765634803,1.4084201077749694,1.3116973964176297,2.210011631939927,0.5781784638172024,1.6700161516438772,0.6499925281962893,0.7327406988637525,-0.40846577070256035,0.7396992937859411,0.7430453979004057,-1.2005255839401578,1.2950056493160158
-1.5268470147198843,0.657272603587022,-0.5731821107239141,0.4451110303931583,,,2.20904543875808,0.577068766574847,1.6739068067206546,0.6518377154768921,0.7293387723828082,-0.40790443553153904,0.7424308694469584,0.7445066661526163,,
-1.530203663284483,0.6536660388855127,-0.5746810729706793,0.4435214180696492,1.4084201077749694,1.3070368748632937,2.2081504891252113,0.5760025868714075,1.6777813817986436,0.6536105424719811,0.7249759583631938,-0.4073651135044794,0.7453932301025159,0.7459106297674852,-0.9629045089747142,1.2950056493160158
-1.5350290674022202,0.6501981882109844,-0.5761223828233383,0.44119736498181733,,,2.2072899606320684,0.5742336991659901,1.6815069347582479,0.6546135943312497,0.7207809448827954,-0.40700583574938565,0.7486430126885413,0.7472605947817823,,
-1.5396688790538904,0.6466261341929199,-0.5776034330701929,0.43896269855120973,1.4084201077749694,1.3016422981191558,2.2067308869292543,0.5725315619400224,1.6852298024183265,0.6555787951769608,0.7189631270142388,-0.40666011564542753,0.7517678036366426,0.748600443123126,-0.7581242995427602,1.2950056493160158
-1.5396688790538904,0.6431863784718208,-0.579029629604201,0.4345725632540068,,,2.206192519659878,0.57250600034444,1.6888147860909952,0.6561087329234546,0.7172126357334067,-0.40608886303951564,0.754518389729624,0.7498906674518274,-0.5817892801141562,1.2950056493160158
-1.5431235733403332,0.6396496443211334,-0.5798782638787489,0.43034502556040394,1.4084201077749694,1.297761755515843,2.2057142210765868,0.5724813682614243,1.6925687168693027,0.6566194002064395,0.7157139719457399,-0.4055383832556369,0.7571671022636062,0.7519943423477058,,
-1.5464503159865377,0.6371869226032553,-0.5806965897863484,0.42895014464636405,,,2.205253004585556,0.5711753506796369,1.696188578691242,0.6581923889129951,0.7142688318647756,-0.40510546384266294,0.7598082632107659,0.7540228859973028,,
-1.5500830739994418,0.634810612173724,-0.5829584854644333,0.42760508090782556,1.4084201077749694,1.2907069535527522,2.206429948744352,0.5699151582761578,1.702182696227777,0.6597101850333558,0.7120255604727034,-0.4046877345845303,0.7623550969812414,0.7555044253092181,,
-1.5535860906547416,0.6330114262018138,-0.5851423847398255,0.4245794064596781,,,2.2075663086218107,0.5697501622623442,1.7079701200561557,0.6605193347427253,0.7098596432665645,-0.4044411371075393,0.7661539880109971,0.7569348770586536,-0.4177316294973714,1.2950056493160158
-1.5568460217635005,0.6312732295848836,-0.5863127923266025,0.42165806561319097,1.4084201077749694,1.2879124420942185,2.206693238699141,0.5695907593337449,1.713339673341966,0.6613010556483873,0.7084736225050526,-0.4042028988670566,0.7698218827983474,0.7562005048299341,,
-1.5604536129840345,0.6295929728551845,-0.5874441863271536,0.4187130184820323,,,2.205849271107227,0.5678105969037502,1.7185302415182493,0.6628739041021692,0.7071338024355912,-0.4038096854159347,0.77281563171834,0.7554906116755052,-0.2778955221895134,1.2950056493160158
-1.563938912976754,0.6272154122411473,-0.5885384854424407,0.41534929809038956,1.4084201077749694,1.291327418469159,2.203347715856578,0.5660888004550668,1.723301978350344,0.6643951837541877,0.7053643851383126,-0.4034293642091119,0.7757095890076662,0.757006751000515,,
-1.5663678265781373,0.6249145471307889,-0.5897110103335756,0.4120958636132269,,,2.200926855936595,0.5666557113766911,1.7279197881878547,0.665356193214185,0.7036520458183655,-0.4031294884325588,0.7789062643749298,0.758473982605363,-0.15671578596696692,1.2950056493160158
-1.568717103668,0.6225364757197263,-0.5897110103335756,0.4089473786353276,1.4084201077749694,1.2899170960738326,2.200216609010186,0.5672046251262004,1.732391000887667,0.6660861184372342,0.7014852369492228,-0.4028391325219281,0.7819998211819592,0.7609052874495502,,
-1.5719392519653188,0.6202327190402593,-0.5917513512501867,0.40730390146714207,,,2.1995285573002272,0.5653609897726538,1.7370071742928916,0.6667932334970629,0.6993861408572409,-0.40259684813280283,0.7853519239671133,0.7632606140173563,-0.04687043758604337,1.2950056493160158
-1.5750591098405002,0.6182526143647383,-0.5937279315131538,0.4048175066604702,1.4084201077749694,1.2885401277739705,2.197917936411848,0.5635740816607547,1.74148131159334,0.6674865717634813,0.6957350120866557,-0.40236201864795834,0.7885992735402312,0.7651795335958752,,
-1.5780814721570824,0.6151396698810442,-0.5948666545943948,0.4024076163093882,,,2.1963561222170562,0.5613889633413284,1.7461632323759602,0.668158899779402,0.6921945235818457,-0.40197543552651394,0.79168454278522,0.7670403040962572,0.05451370920661072,1.2950056493160158
-1.581038305942821,0.6121196491132812,-0.5959708709155983,0.39922140571914916,1.4084201077749694,1.2893854418023722,2.195590057419647,0.5592690724344224,1.75035195941511,0.6688111583023103,0.689828720534194,-0.4016003921997396,0.794676319022785,0.7687665000423639,,
-1.5844822210361955,0.6091884524857466,-0.5963405761412262,0.39613030589279785,,,2.1948465239398094,0.5583879863597792,1.754417488600167,0.6702385542494985,0.6875324999291202,-0.40123922267479595,0.7982594725839455,0.7704419255194672,0.14299879821544692,1.2950056493160158
-1.5878233326939468,0.6062283096040002,-0.5966994076837474,0.3935213750102199,1.4084201077749694,1.2932356541303809,2.1960604306330085,0.557532439011937,1.7581244135219767,0.6716245764011161,0.6857856703945664,-0.4008885218317348,0.80173723927566,0.7716592965189759,,
-1.5910661763617642,0.6030567669344323,-0.5977271999528864,0.39098806531264413,,,2.1972396542778307,0.5567407196420076,1.761725426303163,0.672751325880567,0.6840887502752858,-0.40050861799807874,0.8049494207389767,0.7728418854899273,0.2246160643379738,1.2950056493160158
-1.594715541045484,0.5999745634949931,-0.5987256267286214,0.3893688005885333,1.4084201077749694,1.2936253127113884,2.195581514175824,0.5559713022261605,1.7652250021045974,0.6739589838572765,0.6823583514526349,-0.40013941568086375,0.8080698255890557,0.774488743843551,,
-1.5985265681378296,0.5969779768177605,-0.6004203052790348,0.3877951489552424,,,2.193969433521095,0.5544284680743677,1.7714020225255365,0.6739589838572765,0.6806760192639466,-0.3998832663451999,0.8111596323817019,0.7760898561317964,0.297076068748033,1.2950056493160158
-1.6022302423543346,0.5940043940167897,-0.6020679094252701,0.3859124901195765,1.4084201077749694,1.2896368174448998,2.1926729593344056,0.5529279033513912,,,0.6794284898758916,-0.39963413479955434,0.8141636112078855,0.7769522272098189,,
-1.6039921361553722,0.5911111783185479,-0.6031129064065779,0.3840814109780385,,,2.1914115249906,0.5527614653900621,,,0.6782146774983244,-0.39923958539133936,0.8170919889287133,0.7777912909614084,0.36156056909704054,1.2950056493160158
-1.6057057588933679,0.588717144282347,-0.6041296602262287,0.38232458087590915,1.4084201077749694,1.289431860454513,2.1914215902852496,0.5525994657743685,,,0.676835465858985,-0.3988555573006768,0.8199412213057347,0.7811829378424094,,
-1.6081489907762208,0.5863861111418357,-0.6051193006106887,0.3804294601473954,,,2.1914313907037246,0.5510801719748807,,,0.6754925492627861,-0.39886234984568975,0.8225288488693769,0.7844853308581211,0.42487556303076324,1.2950056493160158
-1.610527069808864,0.5855963597666222,-0.6066776905602779,0.3785842110170005,1.4084201077749694,1.2929483331100347,2.190209945424687,0.5496003403520029,,,0.6741880868617655,-0.39886896596096216,0.8250483809708179,0.7889230784267539,,
-1.6128425678143326,0.5836624589520437,-0.6069159414054894,0.376786890435447,,,2.1890198192553676,0.5501717018096461,,,0.6729170722146173,-0.3983543207432251,0.8289654291567762,0.7932470375961911,,
-1.615388644072089,0.5817775176517584,-0.60714808325467,0.3754664297145471,1.4084201077749694,1.2930396637165813,2.188776119428355,0.5507285984202605,,,0.6725413897256826,-0.3978527045183422,0.832782040209761,0.7947949540487743,,
-1.615388644072089,0.5799396998839803,-0.6073743480950105,0.3730270691431767,,,2.188538512097018,0.5514389768603329,,,0.6721750992989712,-0.39752355120966,0.8358733574669512,0.7963041725900429,,
-1.618418630685436,0.5775593704969993,-0.6085375876345097,0.37064869258609057,1.4084201077749694,1.2949828866688886,2.188848135711095,0.5521318150920085,,,0.6717795403447209,-0.39720252514316745,0.8379064115140988,0.7977761264759715,,
-1.621371908776926,0.5759002165022669,-0.609369400322994,0.368329041376093,,,2.189150207529706,0.5501700940409461,,,0.6713936291698426,-0.3969462397886765,0.8398892666958845,0.7998945863613416,,
-1.6234419222323513,0.5742810421218653,-0.6101809248971252,0.3666431258445422,1.4084201077749694,1.2926616059954388,2.1899887623508856,0.5482556433766563,1.7714020225255365,0.6751330957790774,0.6706246630965161,-0.3966961299848963,0.8429357880981146,0.8019619990205582,,
-1.6254608242444328,0.5724182795624784,-0.6101809248971252,0.3649978347836311,,,2.190807351581084,0.5485129058370228,,,0.6698740057392214,-0.39629794707392996,0.8459088993460739,0.8057756914191484,,
-1.6279563599357758,0.5705993467103712,-0.6110152809359943,0.36371539781460305,1.4084201077749694,1.2921305975531796,2.190101834275261,0.5487641150630278,1.7714020225255365,0.678093655408078,0.6692870512964242,-0.3959091331726334,0.8459088993460739,0.8094996498789482,,
-1.6303917622369661,0.5690239982633307,-0.6118297713548907,0.36166748387547926,,,2.1894127243486428,0.5484549366674939,,,0.6687137469569476,-0.3956745465321561,0.8491509966260162,0.8121705143169062,,
-1.630953521132614,0.5674848647231187,-0.6130298030773025,0.3596671958419165,1.4084201077749694,1.2937501020174322,2.1894499820598754,0.5481528658212825,1.7714020225255365,0.6799046481790524,0.6680203898135751,-0.3954453526880117,0.8491509966260162,0.8147799795723827,,
-1.6327939053939013,0.5659807114906389,-0.6142019270852398,0.3580084622051864,,,2.189486393004943,0.5474106785136916,,,0.6673427907870974,-0.3954112457978782,0.8528227180280503,0.816697361151359,,
-1.634591490021205,0.5649666645818696,-0.615501231014186,0.35638742706020016,1.4084201077749694,1.2936999750447868,2.18830367737188,0.5466851695725634,1.7714020225255365,0.6806692310987439,0.6671393636567039,-0.39537790535471395,0.8556753089196096,0.8185716555038417,,
-1.636347750863973,0.5636975212926282,-0.6167710053083834,0.35446504214481406,,,2.18714724430844,0.5464211448406773,,,0.6669404571292079,-0.39532047347199567,0.8584623230090641,0.8209850951537733,,
-1.6376699335379745,0.562456271262491,-0.6178116143190975,0.3525853768942143,1.4084201077749694,1.295568768822321,2.186950533876376,0.5461629228501513,1.7714020225255365,0.684274390151244,0.6668884171886063,-0.395264303828458,0.8610683553568389,0.8233454921740361,,
-1.6389624042417739,0.5617492675251274,-0.6188290986851291,0.35141309363842144,,,2.1867580997580522,0.54447650438943,,,0.666837508551061,-0.3950527324069954,0.8636158251799445,0.8253777856249845,,
-1.6412387481065929,0.5610574681692128,-0.619827290981241,0.3502662948012328,1.4084201077749694,1.2972104857495987,2.1862604199272306,0.5428263529923799,1.7714020225255365,0.6863872249290108,0.6661934116238181,-0.39484571090857495,0.8661066845625367,0.8284359863638255,,
-1.6434650624359213,0.559835317894171,-0.6208037834448287,0.34887972508868753,,,2.185773329028979,0.5419060934809101,,,0.6655630188865164,-0.3945603773742754,0.8692567216457052,0.8314291190018402,,
-1.6445806864180994,0.5586388970986038,-0.6215431730381676,0.3475226568593878,1.4084201077749694,1.2984851620149862,2.185368062265591,0.5410052078538924,1.7714020225255365,0.6883766090799434,0.6655794473717243,-0.3942810508617505,0.8723382796618485,0.8341770021982553,,
-1.6456723184866826,0.5582667292170064,-0.6222668309380314,0.34589303940802596,,,2.1849712385597733,0.5396687526216294,,,0.6655955335968237,-0.39437013403354393,0.8758045728262873,0.8368676378280782,,
-1.6469103407953167,0.5579022348999779,-0.6228329444620617,0.3442973723202341,1.4084201077749694,1.3010103465677705,2.1843461410074294,0.5383598531673511,1.7714020225255365,0.6915717526306148,0.6647857617632195,-0.39445738043890866,0.8791971150723338,0.8393525842278374,,
-1.6481222994764007,0.5571967646614173,-0.6233872639543414,0.34297344364461985,,,2.1837338005479903,0.5376263231669839,,,0.6639925158854031,-0.3945401309795512,0.8827087709605678,0.8417868174357649,,
-1.648432033383411,0.556505546346868,-0.6246875209714232,0.34167653392156916,1.4084201077749694,1.3038856878617402,2.182620290978271,0.5369076119545029,1.7714020225255365,0.6941858292726776,0.6633322167088621,-0.3946212097920999,0.8861472673511303,0.8441597004755893,,
-1.648735381024297,0.556042915593007,-0.6259612421310136,0.34015455625586166,,,2.1815290515999464,0.537157693424103,,,0.662685123515852,-0.39456502919111863,0.8881187427525624,0.8464851258546174,,
-1.649520205919481,0.555589445844173,-0.6268761866475349,0.3386630181434683,1.4084201077749694,1.306915793756192,2.180777758234271,0.5374028227853943,1.7714020225255365,0.6959680476039848,0.6619145742544463,-0.3945099610772854,0.8900499839621289,0.850142046696679,,
-1.6502891757662768,0.5551482129872162,-0.6277728322737256,0.3362413943261051,,,2.18004119611106,0.5366131337967199,,,0.6611591338020878,-0.3944661957088518,0.8929296927622712,0.853727263208504,,
-1.6510417431202513,0.5547155477585498,-0.6282888182237744,0.33386725332869027,1.4084201077749694,1.3096383470434172,2.1793189361649987,0.5361996810883717,1.7714020225255365,0.6984295893252769,0.6606442601417188,-0.3944232801533974,0.8957518073864107,0.8565195793238631,,
-1.6517794081503843,0.5544238330897057,-0.6287946868022534,0.3315592134022986,,,2.17933053081241,0.5357941793936456,,,0.6599703765875058,-0.3943811898970865,0.8977790763557008,0.8592581970523884,,
-1.6526986247653996,0.5541376748907441,-0.6297888290261477,0.3292955588591067,1.4084201077749694,1.312295507958332,2.1787007556085825,0.5353964015407238,1.7714020225255365,0.7020693092446072,0.659309328910516,-0.39432962415690415,0.8997665949530439,0.8616477256067261,,
-1.6535999925141038,0.5536537034811322,-0.6307638531303519,0.3281094943200394,,,2.1780828629557707,0.5355098527222785,,,0.658660753831205,-0.3943286312502248,0.9024173189766942,0.8639921687166422,,
-1.6539031012770142,0.5531787782660925,-0.6316675063635377,0.3269458083571809,1.4084201077749694,1.3143810155678934,2.177556335356086,0.5356211833210004,1.7714020225255365,0.7052775528281147,0.6587776455228024,-0.3943276569025489,0.9050170675383513,0.8663520844540755,,
-1.6542004365396787,0.5526973911255996,-0.6325541095357202,0.3258144190065196,,,2.177039558267506,0.5343890666988906,,,0.6581431553193506,-0.3943267005983485,0.9080753271309382,0.8686682980482229,,
-1.6540481248177472,0.5522248367766753,-0.6335004019703789,0.3247039813105001,1.4084201077749694,1.3156605215290815,2.175925699666467,0.5331795577212233,1.7714020225255365,0.7079144208041349,0.6575203071379808,-0.39440315672659815,0.9110758837123442,0.870414661330122,,
-1.6538986600438894,0.5521130879300353,-0.6344291704710626,0.3225128561098028,,,2.1748320930399916,0.5325459554339905,,,0.6569962337278566,-0.39447822274342514,0.913690811716607,0.8721292725523504,,
-1.654898901092314,0.5520033525761276,-0.6349629613465869,0.3203615695491181,1.4084201077749694,1.318257487961228,2.1742227908914633,0.5319237694041855,1.7714020225255365,0.7106988530919206,0.6564816030818788,-0.39473736011666966,0.9162573151281983,0.8744915105322284,,
