diameter0_001,diameter1_001,diameter0_006,diameter1_006,diameter0_002,diameter1_002,diameter0_003,diameter1_003
,,1.2145943558423709,-0.4917455342962308,0.8406491582008714,0.5105449143111795,,
,0.777575160201707,1.2102142733494534,-0.4918872880392809,0.8409467195695085,0.5117875017490393,,
,,1.205977800118599,-0.49198665647515694,0.8410572096098018,0.5129893486151659,-2.059847977200615,-0.19174938958154067
,0.772556005806868,1.2018840300667089,-0.49208281947761756,0.841164135455247,0.5141335178369923,-2.059847977200615,-0.18496632434801122
,,1.197920220968847,-0.49235034788601173,0.8415167377198195,0.5152413642263799,-2.059847977200615,-0.17973311118317
,0.7689472214605468,1.194263730984974,-0.49260951603164355,0.8419042386661012,0.5163145904160992,-2.059847977200615,-0.17360197782051662
,,1.1907197483852203,-0.49271384630395393,0.8422798165063435,0.5172149599913897,-2.059847977200615,-0.1659525218795101
,0.7651113726623866,1.1881856909174384,-0.4928150150528609,0.8426440131999118,0.5172273219006647,-2.059847977200615,-0.1595933528094476
,,1.1857272769561573,-0.4926031218756135,0.8442530514978619,0.5172393147977224,-2.059847977200615,-0.15237797892138003
,0.7615250270388865,1.1833411692878553,-0.49232465109180845,0.8465624442890871,0.5172509549625139,-2.059847977200615,-0.14719974721919646
,,1.180546342954385,-0.49205425192492525,0.8488048981588275,0.5166931985822653,-1.9541063243580206,-0.14331348819115977
,0.7570896065852636,1.1772196444409029,-0.49179157844852445,0.8509832819180041,0.5160364978670677,-1.8646326181065942,-0.1383698105095867
,,1.173986655744702,-0.4922933098561676,0.8532806343399358,0.515398295763566,-1.7879408698910861,-0.13491652853996727
,0.7533115891348379,1.1712448764563963,-0.492781104280265,0.8541855785348694,0.5147778214962725,,
,,1.1685782144088661,-0.49334055263119697,0.855065729738161,0.514307732283726,,
,,1.1661893691197993,-0.49388488075642806,0.8556730285303884,0.5138503481850318,-1.7879408698910861,-0.13162768856890117
,0.7509515284122115,1.1638642263717744,-0.49397500158761054,0.8562641326881565,0.5134644881640275,-1.717887626471197,-0.126625287237803
,0.7471529345211233,1.1607785940399602,-0.4940627508179723,0.8562641326881565,0.5130887823541022,-1.656591038478794,-0.12031142282110464
,,1.1577731080024791,-0.4942417034669511,0.8569066917395488,0.5127332606557212,-1.602505813779615,-0.11300098956842428
,0.7436750660045369,1.1548446857095487,-0.4946528850566706,0.8575325609454505,0.5125076476742226,,
,,1.1533809410004678,-0.4950536569858908,0.8578285669197496,0.5122877464137745,,
,0.7409109869112112,1.151953789909114,-0.4949973353088516,0.8587613420382864,0.5120733426848376,,
,,1.1494404082704042,-0.4949424042905046,0.8596707977788596,0.5121015419492241,-1.602505813779615,-0.10600840123977347
,0.7367314757864646,1.1469883286228828,-0.4951461010187755,0.8605577978221348,0.5120240200551393,-1.602505813779615,-0.09941045936795395
,0.7337406561650434,1.144692477151925,-0.49534488939214816,0.8609439634370152,0.5119483661585023,-1.6755236327215863,-0.09582051082276587
,,1.142451288811228,-0.49613706633192,0.8618833157379094,0.5118745135451187,-1.7408553654591394,-0.0914470474113007
,0.7315138800940316,1.1401913101570165,-0.49691060381428553,0.8628003025078301,0.5120807395939614,-1.799653924922937,-0.08302130643858358
,,1.137983889145926,-0.4971493609796501,0.8634664428032209,0.5122821696881799,,
,0.728194525902262,1.1363607837614962,-0.4973826294745466,0.8641170914638353,0.5125882935711839,,
,,1.1347745671358032,-0.49720043851094603,0.8641236312547977,0.5128874600932104,,
,0.724908396061369,1.1328910435742743,-0.4970223417263027,0.8641300224141474,0.5134788749204826,,
,,1.129282859006299,-0.4968482026479849,0.8650200771611535,0.5140571471960375,,
,0.721351357513868,1.1257539751980599,-0.49670204996154366,0.8658903529137817,0.5147216250763085,,
,,1.1206206882272582,-0.4965590745074163,0.8670156050008919,0.5153716577852692,,
,0.719593852809519,1.115597794524646,-0.49629229904456745,0.8681163950861085,0.5160426540052784,,
,,1.1086159510712879,-0.49603119965539616,0.8687918070152697,0.5166993737099683,,
,0.716045443154366,1.1017810937958952,-0.49543460356338015,0.8694528484778531,0.5173777265650165,,
,,1.0954071562356125,-0.4948504365566146,0.8706223103791872,0.5180419470689177,-1.799653924922937,-0.0749259866804828
,0.7150826955425172,1.0891646400683253,-0.49449016956524494,0.8717674084909103,0.5188893778608866,,
,,1.0829976378867567,-0.49413725496145433,0.8725397157608252,0.519719514146897,-1.799653924922937,-0.06815704689398354
,0.7124869280649011,1.076955221607846,-0.49391298533904254,0.8732962616578849,0.5207746080101032,,
,,1.0719558040576453,-0.493693201109079,0.8740442442304558,0.5218085999960453,-1.799653924922937,-0.06225904061674113
,0.7112063472646887,1.0670553848747752,-0.49314287513608535,0.8747772671515753,0.5226056502536089,,
,,1.0622109920136777,-0.4926033398684445,0.8756334238610489,0.5233870720747497,-1.799653924922937,-0.05665632835234838
,0.7084981808678863,1.0574606650333784,-0.4922310009909805,0.8764727931840623,0.5244559494057749,,
,,1.0523177576174343,-0.4918658224765447,0.8776694883369832,0.5255042714035111,-1.799653924922937,-0.05042568020793501
,0.7057891680136643,1.0472728103427462,-0.4912593520257274,0.8788431701215784,0.526157854396356,,
,,1.0434464846629994,-0.49066432441360486,0.879575327447172,0.526799105634619,-1.799653924922937,-0.045202614544670186
,0.7032995532772338,1.039691679089416,-0.4902233037495596,0.8802936704836035,0.5279519425235182,,
,,1.0361366760144861,-0.4897904501348485,0.8808294367931369,0.5290834305811414,-1.799653924922937,-0.042480763890779934
,0.7004808967390164,1.0326469023537752,-0.489489988482761,0.8813552815043456,0.5302786205414934,,
,0.6989242840110521,1.0299129630981207,-0.4891949897698024,0.8818767041453629,0.5314520797752936,-1.799653924922937,-0.03844608562239124
,,1.0272282840092348,-0.4888118409295469,0.8823886463747254,0.5326674491578643,,
,,1.0239249706379898,-0.4884355340328674,0.8835191089435578,0.5338611155157464,-1.799653924922937,-0.03619013585258159
,0.6962285834530549,1.0206801229901294,-0.4879762790433801,0.8846293846808039,0.5353744875766273,,
,,1.0159913386650878,-0.4875250811589715,0.8859325801694841,0.5368613092504751,-1.799653924922937,-0.033929622121828776
,0.6951381063987965,1.0113840984152642,-0.4871000409325072,0.8872129125794156,0.537669250829011,,
,,1.0074648518962002,-0.48668232898580954,0.888354255895953,0.5384632623803305,-1.799653924922937,-0.032505309707325986
,0.693655823760545,1.0036126010441289,-0.48612272954117336,0.8894759208794464,0.5397107635243324,,
,,0.9991485478167268,-0.4855726148328869,0.8907818465642171,0.5409371205811478,-1.799653924922937,-0.03176761505513275
,0.691422659211656,0.9947595206939872,-0.4852653305636518,0.8920656379153475,0.5422591741820275,,
,,0.9909269221064413,-0.48496316769890396,0.8929540365081423,0.5435591935562257,-1.799653924922937,-0.029798083838967968
,0.6887637604431713,0.9871576722558797,-0.4845343072460711,0.8938276284577238,0.5446099805616261,-1.799653924922937,-0.028337079724621954
,,0.9842511726137347,-0.484112477292465,0.8957113009478429,0.5456435415505445,-1.799653924922937,-0.02548722400098551
,0.68681880012652,0.9813919331283727,-0.48367540151828553,0.8975640935610748,0.5477941210480046,-1.799653924922937,-0.02378076652996373
,,0.9786934562241308,-0.483245375353367,,,-1.799653924922937,-0.02208040117045723
,0.6838782929209976,0.9760381549503567,-0.4828435302850005,,,-1.799653924922937,-0.02079695728067061
,,0.9735700627048779,-0.48244806370978266,0.8975640935610748,0.5499100137793768,-1.799653924922937,-0.017274435754915562
,0.6815434823667741,0.9711408380538159,-0.48213355711263495,0.8975640935610748,0.5538303251108403,-1.799653924922937,-0.01553428297698085
,,0.9688585695276414,-0.4818239646810677,,,-1.799653924922937,-0.014076912177673212
,0.6793139080348723,0.9666116850096245,-0.4814634099377861,,,-1.7730545113152385,-0.012725410022590096
,,0.9640061145056655,-0.48110840219055495,,,-1.7488732262173308,-0.012591948283474765
,0.6779128148348496,0.9614403237040571,-0.48077077003979607,,,-1.7267946615627192,-0.011921488764886443
,,0.9593093705498456,-0.48043825352768504,,,,
,0.6755320991830599,0.9572104618039681,-0.4800793232525567,,,-1.7164400896233227,-0.011268908166793812
,,0.9544635176840236,-0.47972575014571384,,,-1.7069138834390778,-0.008489638825115085
,0.6749461103286348,0.9517572690325229,-0.4794696155207382,,,-1.6981204623459287,-0.010046520279504438
,,0.9497149455061921,-0.4792172475814238,,,,
,0.6734623076566584,0.9477024369218517,-0.4789917629771072,,,,
,,0.9464690719727785,-0.4787695462656068,,,,
,0.6722155985755441,0.9452534532819651,-0.47846340569900936,0.8757084001423556,0.5538303251108403,,
,0.67219953801129,0.9430359689826084,-0.4781616385690775,,,-1.6981204623459287,-0.011563481696601758
,,0.9408499383612566,-0.4777694019516715,,,-1.6981204623459287,-0.010896055005033815
,0.6718310190835645,0.9390632203476025,-0.4773826897936655,,,-1.6981204623459287,-0.011809272038977307
,,0.9373014913970764,-0.4771673868128577,,,-1.7994967707101277,-0.01150655463766023
,0.6713408246385322,0.9357497437350073,-0.47695507415122773,,,-1.8936319141911693,-0.009356366330849424
,,0.9342193994889665,-0.476513845830067,,,-1.9812749788114492,-0.010505225212804021
,0.6705129114992271,0.9321279433269457,-0.4760786617324838,,,,
,,0.930064942350803,-0.47561326201452664,,,,
,0.6699622855115593,0.9276735310969599,-0.4751541514819472,,,,
,,0.9253142193230343,-0.47462962820341437,,,,
,0.6697400995280264,0.9231114741983358,-0.4741120985685954,,,,
,,0.9209379045057525,-0.4738997667091128,,,,
,0.6688409528423215,0.9193104901972248,-0.47369022868988664,,,,
,,0.9177043492783507,-0.4733462507208007,,,,
,0.6681100010442065,0.9156321873661897,-0.4730067399980666,,,,
,0.6668975861328157,0.9135867630270886,-0.4726652099920394,,,,
,,0.9113915849812895,-0.47232805857583327,,,-1.9812749788114492,-0.011626730311854938
,,0.9092243709870291,-0.47201268509024424,0.8127472375083259,0.5538303251108403,,
,0.6655934744932103,0.9068113202831093,-0.4717013036740931,,,-1.9812749788114492,-0.012423286914590867
,0.664360888940946,0.9044286224182324,-0.47137140680734946,0.7686248253307134,0.5538303251108403,,
,0.6629628506587475,0.902616245002633,-0.4710456336514402,,,-1.9812749788114492,-0.014691510386757268
,0.6615100513891915,0.9008263815921964,-0.47081528886476415,,,,
,0.660253937303288,0.8987325802160484,-0.47058778784088656,,,-1.9812749788114492,-0.015906293135213755
,0.6606090084171083,0.8966644696543317,-0.47038142674876315,0.7547746235124232,0.5538303251108403,,
,0.6599578276586612,0.8951481341881284,-0.4701775822553242,,,-1.9812749788114492,-0.01673243993643899
,0.660609339124636,0.893650178545758,-0.46988249800702214,,,-1.9812749788114492,-0.017783284690527475
0.8020877724328942,0.6602841697417664,0.891865666113501,-0.4695909689906273,,,-1.9812749788114492,-0.020009999100635303
0.8020877724328942,0.6591197795121395,0.8901025250876183,-0.4692344799825915,,,-1.9812749788114492,-0.022348961491919242
0.8020877724328942,0.6594424501311714,0.8877488773379208,-0.46888223489131803,,,-1.9812749788114492,-0.02305962504235066
,,0.8854230834077464,-0.46864338829538854,,,-1.9812749788114492,-0.024007322092807405
,,0.8842229139367315,-0.4684073516594111,,,-1.9812749788114492,-0.025776814502581916
,,0.8830367815355531,-0.4681512249227934,0.7562300453810311,0.5538303251108403,-1.9812749788114492,-0.028187184844925574
0.8020877724328942,0.6597580290882464,0.8815427423165126,-0.46789807640404324,,,-1.9812749788114492,-0.030457449038340956
0.8020877724328942,0.6590907745870053,0.8800659752271721,-0.46754246559742735,0.7583470892435636,0.5538303251108403,-1.9629952452933022,-0.03249093512387288
0.8015861919048304,0.6583165426716403,0.8786061824721917,-0.46717039819296,,,-1.945894849421487,-0.03510274492215089
0.8012852435879921,0.6565572000570903,0.8775148024940098,-0.4668025829874009,0.7588198872332146,0.5538303251108403,-1.9298632282916603,-0.037331349976958784
0.8010846113767666,0.6554181010224761,0.8765898560276394,-0.46643894750008674,,,,
0.7996190919471857,0.6543027332177497,0.8756753609337704,-0.4660640379517291,0.7599976522043251,0.5538303251108403,,
0.7985199523750002,0.6532511364288802,0.8747711410656751,-0.4656943735246768,,,,
,,0.8739692385457867,-0.46532883942641834,0.7608044536964277,0.5538303251108403,,
,,0.8731762460538972,-0.4651310750660532,,,,
,,0.8722798931248902,-0.46493549594723915,0.7614934830825931,0.5538303251108403,,
,,0.8713933902280702,-0.4645474039810095,,,-1.9298632282916603,-0.03951538293067053
,,0.8702428410416553,-0.46416355345703375,0.7617141625010756,0.5538303251108403,-1.9298632282916603,-0.04111477346179124
,,0.8691047978246579,-0.46395071293428847,,,-1.9298632282916603,-0.04326297323703244
,,0.8683430594966852,-0.46374017339016743,0.7614485369935392,0.5538303251108403,-1.9298632282916603,-0.04522190418519004
,,0.8674153056721736,-0.4635318977121122,,,-1.9298632282916603,-0.047439880379825765
,,0.866497474348459,-0.4631501110419465,0.7623697588769383,0.5538303251108403,-1.9251463957910115,-0.04956627166397893
,,0.8656545857424406,-0.46277238593210174,,,-1.920707024025695,-0.051222311766733794
0.7985199523750002,0.6522210007989674,0.8648206165925706,-0.46241475086659545,0.7621605247992257,0.5538303251108403,-1.916521330646968,-0.05367309207550956
,,0.8635131304445757,-0.462060880380726,,,,
,,0.86221933525101,-0.46169931217154786,0.762127571325831,0.5538303251108403,,
,,0.8614984914778739,-0.461341510297882,,,,
,,0.8607851175883973,-0.46107842714806835,0.761768235637259,0.5538303251108403,,
,,0.859995368766092,-0.4608180561956754,,,,
,,0.8592137199317076,-0.4604280768533296,0.7620538622864874,0.5538303251108403,,
,,0.8586042755541966,-0.46004207689202803,,,,
,,0.8580010184292491,-0.45966211807860186,0.7620245442119189,0.5538303251108403,,
,,0.8574038548106142,-0.4592134881040953,,,,
,,0.8562601421327024,-0.4587693669735537,0.7619479747252547,0.5538303251108403,,
,,0.8550959335758506,-0.45832968705431754,,,-1.916521330646968,-0.05607848756375244
0.7985199523750002,0.6512221606328583,0.8511279339349604,-0.4580235055287602,0.7624445783684003,0.5538303251108403,-1.916521330646968,-0.05827956841397801
,,0.8478995359567831,-0.457717324003203,,,-1.916521330646968,-0.059977485423384706
0.7985199523750002,0.6509442084312502,0.8446711379786058,-0.45732506849123167,0.7627587781552365,0.5538303251108403,-1.916521330646968,-0.061913449191654354
,,0.8406981277406022,-0.45691441401099175,,,-1.916521330646968,-0.06479930787301842
0.7985199523750002,0.6511564771582566,0.8370238841282674,-0.4565717453012493,0.7630292041400141,0.5538303251108403,-1.916521330646968,-0.06724419862043331
,,0.8336132357334186,-0.45622907659150685,,,-1.916521330646968,-0.069833948301176
0.7985199523750002,0.651433567605161,0.8302025873385698,-0.4558527369107289,0.7638104998791946,0.5538303251108403,-1.916521330646968,-0.07257500310679169
,,0.8260615351575024,-0.4554763972299509,,,-1.916521330646968,-0.07489576990341978
,,0.8219204829764349,-0.4551220285051922,0.7659067140946099,0.5538303251108403,-1.8703845022666234,-0.07685249956294238
0.7985199523750002,0.6515613906325505,0.8182349060714138,-0.4547676597804334,0.7673716366758079,0.5538303251108403,-1.8267415565014329,-0.07921544463515408
,,0.8145493291663927,-0.454470954495687,,,-1.7853956078817783,-0.0815322941867177
0.7985199523750002,0.6518939234423755,0.8114155350859038,-0.4541742492109407,,,-1.7426218723449824,-0.08381052957908859
,,0.808281741005415,-0.45363402640016026,0.7694192441266832,0.5538303251108403,-1.7019868235850264,-0.08570553093899988
0.7985199523750002,0.6514624635643225,0.8043891047476248,-0.45309380358937995,,,-1.6633339723255558,-0.0873904123372096
,,0.8004964684898345,-0.45285213183526457,0.7713103061970091,0.5538303251108403,-1.6246419778369694,-0.08904789728991999
0.7985199523750002,0.6515899812970494,0.7970522465614073,-0.4526104600811493,,,,
,,0.7936080246329799,-0.45215196195874385,0.7741678209669629,0.5538303251108403,-1.6294749875755419,-0.09067864861436085
0.7985199523750002,0.6516451759713994,0.7906770018753945,-0.4516934638363383,,,-1.6340883150532706,-0.0922838117785926
,,0.7877459791178089,-0.4510764979986294,0.7773474528836339,0.5538303251108403,-1.6384966057542114,-0.09397773997933244
0.7985199523750002,0.6525425326340248,0.784513820091024,-0.45045953216092044,,,,
,,0.781281661064239,-0.4500065017993881,0.7782614725633966,0.5538303251108403,,
0.7985199523750002,0.6533235272276426,0.7782781268765375,-0.4495534714378557,,,-1.6384966057542114,-0.09564499214541493
,,0.7752745926888358,-0.4491310174238589,0.7792961442856091,0.5538303251108403,-1.641669340318401,-0.09695218364714914
0.7985199523750002,0.6539304660361659,0.7722438092837242,-0.44870856340986215,,,-1.6447070649011357,-0.0986301095645494
,,0.7692130258786123,-0.44834250177478696,0.7807965704124583,0.5538303251108403,-1.6476182176262564,-0.10188309327151131
0.7985199523750002,0.655131059235952,0.7664013151776214,-0.4479764401397117,,,,
,,0.7635896044766304,-0.4475114893621997,0.782274765512534,0.5538303251108403,,
0.7985199523750002,0.656197919261638,0.7600464393533609,-0.44704653858468757,,,,
,,0.7565032742300914,-0.44661572762794455,0.7837941028681832,0.5538303251108403,-1.6476182176262564,-0.10508641310508449
0.7985199523750002,0.657182600556058,0.7535233617639517,-0.4461849166712016,,,-1.6476182176262564,-0.10789879235450398
,,0.7505434492978118,-0.4456909669342288,0.7848961943418372,0.5538303251108403,-1.6456862695507313,-0.11064717393452836
0.7985199523750002,0.6572525487888968,0.7472346115926729,-0.44519701719725613,,,-1.6438315993982269,-0.1149014082514469
,,0.743925773887534,-0.4447057305258839,0.7864891320862664,0.5538303251108403,-1.642049661408566,-0.119372802083552
0.7985199523750002,0.6578435155903642,0.7405439504424259,-0.4442144438545117,,,-1.6416819833304521,-0.12377844012400849
,,0.7371621269973179,-0.4437454909011894,0.7893291160012111,0.5538303251108403,,
0.7985199523750002,0.658481019137107,0.7343563366800477,-0.44327653794786714,,,-1.6413281798967951,-0.13632040813111962
,,0.7315505463627774,-0.44277468571509226,0.7909159336860433,0.5538303251108403,,
0.7985199523750002,0.659437481560068,0.7280744563535635,-0.4422728334823173,,,,
0.7985199523750002,0.6605128046609953,0.7245983663443496,-0.4418630319157338,0.7921747934290627,0.5538303251108403,,
,,0.7213285085879636,-0.44145323034915046,,,,
,,0.7180586508315777,-0.44121628424425663,0.7945173796262651,0.5538303251108403,,
0.7985199523750002,0.6617140647396508,0.7152997027342503,-0.4409793381393628,,,-1.6413281798967951,-0.14868060848595377
0.7985199523750002,0.6627892109793614,0.7125407546369229,-0.4407193653054458,0.7961950913363339,0.5538303251108403,,
,,0.7102349632530145,-0.4404593924715287,,,,
0.7985199523750002,0.6624024071230573,0.7079291718691063,-0.44037753100450966,0.7996243701913565,0.5538303251108403,,
,,0.7051124389129826,-0.44029566953749055,,,,
0.7985199523750002,0.6626766414120705,0.7022957059568593,-0.4401721209272442,0.8022194713696861,0.5538303251108403,,
,,0.7003657131581456,-0.4400485723169978,,,,
0.7985199523750002,0.663301283916538,0.698435720359432,-0.4398764994797218,0.8047064681092071,0.5538303251108403,,
,,0.6960871208850716,-0.4397044266424458,,,,
0.7985199523750002,0.6644413504465444,0.6937385214107112,-0.4395364993929697,0.8072878941202195,0.5538303251108403,,
,,0.6910145996223699,-0.4393685721434936,,,-1.6603663708662244,-0.14868060848595377
0.7985199523750002,0.6647551966666044,0.6882906778340286,-0.43931777563748875,0.8103084834132892,0.5538303251108403,,
,,0.6859042295429942,-0.43926697913148405,,,,
0.7985199523750002,0.6658033670646861,0.68351778125196,-0.4392084813898835,0.8138968463116717,0.5538303251108403,,
0.7985199523750002,0.6662953711565208,0.6807283386385141,-0.439149983648283,,,-1.6856140800011157,-0.15970400307758012
0.7985199523750002,0.6676714099777333,0.6779388960250681,-0.43907294373874256,0.8163247914400396,0.5538303251108403,,
0.7985199523750002,0.6682490001614726,0.6748019088564774,-0.43899590382920217,,,-1.681281046146273,-0.1705699206036118
0.7985199523750002,0.6690578750436035,0.6716649216878869,-0.4389490322322536,0.8185062935676315,0.5538303251108403,,
0.7985199523750002,0.6704869794479681,0.6692370247783178,-0.438902160635305,,,-1.6771000485670389,-0.17402372875951705
0.7985199523750002,0.6714031432348211,0.6668091278687488,-0.4389275923417811,0.8205972323292529,0.5538303251108403,-1.6707082887957059,-0.17742889173012782
0.7985199523750002,0.6727768752020326,0.6646049529877665,-0.4389530240482571,,,-1.6628284363090209,-0.18078643004380698
0.8094325346618196,0.674051302014798,0.662400778106784,-0.4388861029919747,0.8228433754610807,0.5538303251108403,-1.6552112455718917,-0.18070228257697396
0.8181626004912752,0.6748090322109493,0.6604032584428203,-0.43881918193569247,,,-1.6462114139051793,-0.18061929576485586
0.8253053816244662,0.6754750221473902,0.6584057387788569,-0.4388806119546874,0.8250420609295108,0.5538303251108403,-1.6375018993890063,-0.17966856626441075
0.8312576992354587,0.6767484557951775,0.6566673989215325,-0.43894204197368225,,,-1.6278757857712642,-0.17873077185920977
,,0.6549290590642081,-0.4390861755363137,0.8276777781464101,0.5538303251108403,-1.6185504882040769,-0.1780402798382622
,,0.6524757519207718,-0.43925506441694717,,,-1.6102126263859973,-0.17735905616658915
,,0.6501873137935017,-0.43934233202614,0.8299637892320793,0.5538303251108403,-1.6021274270472536,-0.17678580552518303
,,0.6485258068996009,-0.4394295996353329,,,-1.5934950070318936,-0.17622014760750412
,,0.6468643000056999,-0.43932121842769517,0.8332328281465893,0.5538303251108403,-1.5851164817228678,-0.17455414591854335
,,0.6449410466743178,-0.43921283722005744,,,-1.5765902412616697,-0.17290992202943828
,,0.6430177933429357,-0.43908181407352503,0.8349439999535287,0.5538303251108403,-1.5683076076707916,-0.17180400595372217
