diameter0_001,diameter1_001,diameter0_006,diameter1_006,diameter0_002,diameter1_002,diameter0_003,diameter1_003
0.26243477410835064,-1.6319767112484405,,,-0.02458682489102773,1.4772154644248148,,
0.26243477410835064,-1.6328012292825331,,,0.0006848425485344991,1.4792526813916096,,
0.250634745427618,-1.6335288265444217,,,0.02427173215879258,1.4811897889760564,,-2.9903402459775266
0.24052043512984708,-1.6347894256934834,,,0.046096623561230524,1.4829933029339895,,
0.23175469953844566,-1.6356744581708138,,,0.06655745925101608,1.4843492295248288,,
,,,,0.0866046853824518,1.4856176769807752,,
,,,,0.1054004899581709,1.4868068464707251,,
,,,,0.12312224855813463,1.489002872764639,,
,,,,0.13778227646309482,1.4910697210412638,,-3.051293597887005
0.23175469953844566,-1.6365163183321771,,,0.15164987042724637,1.4933780603976354,,
0.23175469953844566,-1.6377753534461672,,,0.1647875910248636,1.4954546522241747,,-3.0999394741167348
0.23175469953844566,-1.638917350999598,,,0.17818397599669408,1.4974189958438744,,
0.23175469953844566,-1.6401088246611066,,,0.19091054171993305,1.4988398119589765,,-3.2523780002986133
0.22496822414051618,-1.6409145913690617,,,0.20441409566750587,1.5001877657092015,,
0.21898015761293138,-1.6419684860298729,,,0.21411927427417754,1.5014683217719154,,-3.2808901502030317
0.21365743181063376,-1.6429984632221015,,,0.22337304922472495,1.5026996196658415,,
0.2088949929348938,-1.6439174194193338,,,0.23400264316762093,1.5038722843267236,,
0.19849993205730593,-1.6447988672003524,,,0.24415981071305484,1.5052083464026864,,
0.1890948769775836,-1.6457045507397254,,,0.25488897943644817,1.5064836783842876,,
,,,,0.26516158778863325,1.5076267237118022,,
,,,,0.2725909368852655,1.5087200714163813,,
0.1890948769775836,-1.646574717277554,,,0.27971704724325963,1.510052533229191,,
0.18398471050818344,-1.6477377259556119,,,0.28788009117846475,1.5113294757997997,,
0.17931890634047024,-1.6488945809723832,,,0.2957230157436618,1.5123889775027513,,
0.17504191918673315,-1.6499236860193665,,,0.30541749005613317,1.513406099137585,,
0.16666320780068833,-1.6509153690646416,,,0.314746135149266,1.5141583873221907,,
0.15892901267510856,-1.6517086258733922,,,0.3220572029121672,1.5148817413458497,,-3.2847145632834525
,,,,0.32910241366550835,1.5155397301684108,,
,,,,0.3366404248443284,1.5161733490345808,,
,,,,0.34391394440283907,1.5170868776462236,,
,,,,0.35073062302394176,1.517967780236022,,
,,,,0.3573162277934817,1.5190393600669403,,
0.15892901267510856,-1.6524740491099061,,,0.3627226616635635,1.5200739888692063,,
0.15892901267510856,-1.653328963857343,,,0.36886450534051574,1.5210735455086832,,
0.15892901267510856,-1.6541532940414716,,,0.37480822502788885,1.521995349200341,,
0.15892901267510856,-1.6551993666909903,,,0.3805632552013771,1.522910162319927,,
0.15447151173331322,-1.6563120064387247,,,0.3869356139747245,1.5237954653388812,,
0.15033240371593187,-1.6573021452816716,,,0.39311190017043035,1.524878354225531,,
0.14647875142388714,-1.6583774627976284,,,0.39761060538435977,1.525927402834473,,
,,,,0.4019750208904107,1.5267170782571882,,
0.14276598234840654,-1.6594191766412114,,,0.4078832478451746,1.5274828241216396,,
0.13929274676166664,-1.6602723507952686,,,0.4136202218447279,1.5282198926916222,,
0.13603658839909796,-1.661039181022471,,,0.4202450523186622,1.5289352827742524,,
,,,,0.42668326784966876,1.5295973456818026,,
,,,,0.4316837359380516,1.5302404925062798,,
,,,,0.4365472049007253,1.5306834651688561,,
,,,,0.4405180177307078,1.5311141330352498,,
0.13603658839909796,-1.66178312079513,,,0.4443829422185574,1.53157221359114,,
0.13603658839909796,-1.6626321592210431,,,0.44806324336380154,1.5320179135914658,,-3.2135565389197485
0.13603658839909796,-1.6634806202442345,,,0.4516479522715069,1.532379578348036,,
0.13356247366481414,-1.6643292126309013,,,0.45571872056584695,1.5327317256110125,,
0.13123389509137057,-1.6650545551360452,,,0.45968643143501386,1.5328017962950586,,
0.12903837815069522,-1.6657582800835844,,,0.4631003548716559,1.5328700702948987,,
,,,,0.4664299839024549,1.5329675068264976,,
,,,,0.47007167683092443,1.5330625074448068,,
,,,,0.4736256181225634,1.533019290267453,,
,,,,0.4762229381843116,1.5329771271675963,,
,,,,0.47875914483284215,1.5328674733280703,,
,,,,0.48110900579089894,1.5327604302942472,,
,,,,0.48340484695681635,1.5326162986877605,,
0.12903837815069522,-1.6664427248955749,,,0.48583072766045776,1.5324755189790993,,
0.12903837815069522,-1.6672827164983366,,,0.48820209419098354,1.5321491538403873,,
0.12903837815069522,-1.6680358578800483,,,0.49093713713968,1.5318302060911917,,
0.12903837815069522,-1.6686143977286338,,,0.49361206925433904,1.5311900597897938,,-3.1233284926643177
0.12903837815069522,-1.669415412049204,,,0.49532293365902924,1.5305641389617604,,
0.12903837815069522,-1.6699930051614602,,,0.4969970052808228,1.5298697401366324,,
0.1271567843391153,-1.6707047415015144,,,0.4987422044502364,1.5291904369381373,,
0.1253768983011343,-1.6712512649695224,,,0.5004506625845044,1.5281056400893076,,
0.1236906904756786,-1.6718263143573833,,,0.5018004564276873,1.5270439240244957,,
0.12187344715495228,-1.672387338150418,,,0.5031224194699799,1.5260313536028483,,-3.0396644567409425
0.12014706600026226,-1.672773410371863,,,0.5035116585065632,1.5250398783983183,,
0.11850489856043518,-1.6733200788462876,,,0.503893034128266,1.5236394648902993,,
0.11590057230071313,-1.6738538845330788,,,0.5041667962802706,1.5222676312497914,,
,,,,0.5044351373995623,1.520699322522359,,
,,,,0.504602877035918,1.5191623799694758,,
,,,,0.5047673595919561,1.5174132532498572,,
,,,,0.5038255302976967,1.515698423132584,,
,,,,0.5029016406090422,1.5136162740676506,,
0.11590057230071313,-1.6743752761341306,,,0.5022215840889205,1.5115741663308895,,-2.9737492775302066
0.11590057230071313,-1.6747584333835939,,,0.5015542389056236,1.5094819989673316,,
0.11590057230071313,-1.6752582581307585,,,0.5005913664565674,1.5074293064596895,,
0.11590057230071313,-1.6757616719912698,,,0.4996461613918979,1.5052315377266667,,
0.11590057230071313,-1.6760494797857812,,,0.4987248359897096,1.5030744684146258,,
0.11500338185536302,-1.6763600144342161,,,0.4961872469118897,1.5009569783560168,,
0.11414697279389245,-1.6766571302596756,,,0.4936949719247451,1.4988648782899652,,-2.923509811670352
0.11332862635737613,-1.6772451855613657,,,0.491129123426594,1.4968104737205996,,
0.11254586020070834,-1.6776171443545205,,,0.4886082898143753,1.4945633348829155,,-2.8142916985250657
,,,,0.48588398122707877,1.4923559684140402,,
,,,,0.4832066434774943,1.489864754698826,,-2.836293865097886
0.11166520391726231,-1.6779812724362402,,,0.48101783366880607,1.4874168664395286,,
0.11082124164562655,-1.6783771102546983,,,0.4788661223314515,1.4847182068130527,,
0.11001172681364939,-1.678824108685309,,,0.4760781018400908,1.482065678120363,,
0.10923459257495129,-1.6791127679473161,,,0.47333654835691946,1.479272466796653,,
,,,,0.47100666755172405,1.4765262002010726,,
0.070691774262429,-1.6791127679473161,,,0.46871498151382696,1.4735989924335233,,-2.9123356052001523
,,,,0.46575509811771165,1.4707201682654378,,
,,,,0.46284295477637244,1.4676492711697695,,
,,,,0.4599144417540428,1.4646283073602095,,
,,,,0.457032413065401,1.4615267168573638,,
,,,,0.4543189967699635,1.4584747518025636,,
,,,,0.4516479776041423,1.4554547473419974,,
0.03255611487360024,-1.6791127679473161,,,0.44845565024766015,1.452482302006794,,
0.03255611487360024,-1.6793955957090805,,,0.44531243561973927,1.4493887994871555,,
,,,,0.44206873627314835,1.4463432582468911,,
0.03255611487360024,-1.6798635093486294,,,0.43887418388635424,1.4431863595009717,,
,,,,0.4355011972942957,1.4400776576824708,,
0.03255611487360024,-1.6803772851501728,,,0.4321785537857008,1.4365631818380056,,
,,,,0.4286198302470718,1.4331015552543593,,
0.03255611487360024,-1.680589680397656,,,0.42511344087812847,1.429738462896668,,
0.03255611487360024,-1.6809350564142553,,,0.42149969243135,1.4264251941294614,,
0.03255611487360024,-1.6812222722885801,,,0.4179383171504668,1.4231278757342956,,-2.9607811797798114
0.03255611487360024,-1.6815242037817708,,,0.41387477990509464,1.4198786933740954,,
0.03255611487360024,-1.6816820705097149,,,0.4098692931917992,1.4166907210271236,,-3.0105004233258263
0.03255611487360024,-1.6820245737613,,,0.40550724310400915,1.4135486187858635,,
0.03255611487360024,-1.6823887506567476,,,0.4012066303413992,1.4102248750492083,,
0.03255611487360024,-1.6825530114529963,,,0.39696616600903556,1.4069291429113255,,
0.033193439493952565,-1.682834495406326,,,0.3932854979065535,1.403679829535948,,-3.0508644876082873
0.033807159498736285,-1.683074922239625,-3.6081971954845566,-0.7411670543925395,0.38965559763996765,1.400259438171891,,
0.03439856241243696,-1.6832894715788496,,,0.3855864808446451,1.3968865522434457,,
0.03496884379350547,-1.6834780786961419,,,0.38157272618259225,1.3935498443527707,,
,,,,0.377374083404189,1.3902588447893656,,-3.0140037832282305
0.03535194092424052,-1.6836633769166394,,,0.37326393650039974,1.3870126207302242,,
0.035721827809088155,-1.6837843201560934,,,0.36920859155532765,1.3837235741266136,,
0.003071951927386518,-1.6837843201560934,-1.6629474671969315,-0.7411670543925395,0.3652782539448001,1.3804786757995615,,
0.00442851444853709,-1.683903178167281,,,0.3613996313028322,1.3771454110641677,,
0.005740599509977807,-1.6840823298818017,,,0.35757170961043244,1.373639108504162,,
0.007010359246855921,-1.6842258161369532,,,0.35370311330106086,1.3701789415041563,,-3.072361061380242
,,,,0.34988248672932865,1.3667640054453272,,
,,-1.0822714779974691,-0.7411670543925395,0.3461108425495417,1.363461570095932,,
0.007010359246855921,-1.684366890858405,,,0.34214991701555253,1.3602017468155616,,
0.008409976139032006,-1.684451601638749,-0.7672897031468083,-0.7411670543925395,0.33823912977946197,1.3567782474711434,,-3.1125740941410207
0.009765855003327587,-1.6845658219944457,-0.5386789351305831,-0.7411670543925395,0.33442354573202393,1.353398359583342,,
0.011080014517952538,-1.6846856934418604,-0.40485152658873896,-0.7411670543925395,0.3306556564851789,1.349927476247496,,
,,,,0.32686230552334306,1.3465002518215348,,
,,-0.30886503408576754,-0.7411670543925395,0.32311578605486313,1.3431478314474288,,
0.011080014517952538,-1.6848036157600488,,,0.3192250521553093,1.3398370560469144,,
0.011944695079055705,-1.6848888597445055,,,0.3153817662301402,1.336423984959761,,
0.012783564280125944,-1.6850181309046681,-0.30886503408576754,-0.9796795761532776,0.3117149083893607,1.333052792045456,,
0.013597760857635293,-1.6849973943530545,,,0.30809222955871113,1.3295901769889293,,
,,,,0.304235712406873,1.326169533023997,,
0.015096613050230653,-1.6849769843613085,,,0.3004251061735092,1.322640356098349,,
0.016552640894466144,-1.6850484130955061,,,0.2966088156236119,1.3191534447646251,,
0.017967653869849932,-1.685121474278224,,,0.2928374226095958,1.3156967508897706,,
,,,,0.2885729003515897,1.3122809646347369,,
0.019083169839302253,-1.6851934114427458,,,0.2843579655617,1.3088466302794708,,-3.098739865284205
0.020168123727399713,-1.6852656572889115,,,0.2799946585609996,1.3054524635774825,,
0.02122375453744049,-1.685298622809761,,,0.2756815045143302,1.3020562257172388,,
0.02224073711160874,-1.6853310926084928,,,0.271350400185743,1.2986992507224315,,
0.02323095698645677,-1.6852787455380858,,,0.26706851295179884,1.295330494726293,,
,,,,0.26301935086367967,1.2920002387986815,,
0.024846050809879103,-1.6852271739798328,,,0.25901568497879773,1.2884964872604425,,
0.0264197319711624,-1.6853353376255937,,,0.25493161176705076,1.285032326135065,,
0.027953573103046116,-1.6852821140977736,,,0.25089291714654544,1.281597299475293,,
0.029449068206632744,-1.685301107515493,,,0.24711971032562902,1.2782006530016643,,
0.029148694880362095,-1.6853198276466264,,,0.2433879673159315,1.2747226777527827,,
,,,,0.23916844771019466,1.2712831331696344,,-3.0726843924380014
,,,,0.23499479244799842,1.2677603132177486,,
,,,,0.23088341456904046,1.2642759940303643,,
,,,,0.2268162450543723,1.2608031941966669,,
,,,,0.22254393887106477,1.2573679381449558,,
,,,,0.21831708275353706,1.2539176642904764,,
,,,,0.21407874107392472,1.2505042917606441,,
0.005531808622657518,-1.6853198276466264,,,0.2098850135172557,1.2471257676145218,,
0.005531808622657518,-1.6853382803473151,,,0.2059865099662275,1.2437829950466655,,
,,,,0.2021286158271892,1.2403687934367886,,
0.005531808622657518,-1.6851872039508684,,,0.19817321484829273,1.2369903426291096,,-3.08359190597675
,,,,0.19425859119907563,1.2336463043985815,,-3.062539530091364
0.005531808622657518,-1.6853094915506979,,,0.19006549802117384,1.2303369194139657,,
,,,,0.18591519150835262,1.2269022885715917,,
0.005531808622657518,-1.6851921181832092,,,0.17949587255770705,1.2235028847122162,,-3.0067815617970157
,,,,0.1735092476697972,1.2201721983988476,,
0.005531808622657518,-1.685156277605286,,,0.16906143014876385,1.2168753261597265,,
,,,,0.18276512083928662,1.2135621170085036,,
0.005531808622657518,-1.685073284719374,,,0.21773033937650146,1.210282206441715,,
0.005531808622657518,-1.684961486136356,,,0.23171439548074668,1.2067545743748962,,
0.005531808622657518,-1.6848110146507986,-0.2900248102042064,-0.9796795761532776,0.22749949760861113,1.2022432411057051,,
0.005531808622657518,-1.68476531436544,,,0.22332717446245673,1.1977347735985122,,
0.005531808622657518,-1.6846362175263412,,,0.21900474300035894,1.193231575888346,,-2.939457712980061
0.005531808622657518,-1.6844510801518906,,,0.21310245472170614,1.1883430681230671,,
0.005531808622657518,-1.6842370878740898,,,0.20686905173732814,1.183661577116139,,
0.005531808622657518,-1.6840732175743387,,,0.20063564875295015,1.1789488972812165,,-2.9657372691731916
0.008435780179513372,-1.683847341720155,,,0.19602567455386397,1.1742362174462941,,
0.011270609556444086,-1.6836366590113883,,,0.19034299020224626,1.1693414507508166,,
0.014038737065682313,-1.6834461120620858,,,0.18482497484436067,1.1643978210555157,,
-0.007958129909637823,-1.6834461120620858,,,0.17930695948647507,1.1593341895947957,,-3.023282662083125
,,,,0.17332993056703586,1.1542705581340755,,
-0.007958129909637823,-1.6832580080223902,,,0.16735290164759667,1.14914887735268,,-3.0589552015971333
-0.005431103337464184,-1.6830608533594718,,,0.16126101008886992,1.144027196571284,,
-0.0029615091873854004,-1.682860807588224,,,0.1551691185301432,1.1391759077843462,,
-0.0005474115350611968,-1.6825439129862034,,,0.1485937907212297,1.1343246189974088,,
0.0021385559602961238,-1.6822309795667074,,,0.14201846291231618,1.1292646523033154,,
0.0047654912030082285,-1.6818802744818773,,,0.1353180415712657,1.1241456817094495,,-3.0536025524077823
,,,,0.12861762023021522,1.1189731800381972,,
,,,,0.12203405596716213,1.1138006783669447,,
0.0047654912030082285,-1.6815338990894526,,,0.11545049170410902,1.1085790489182683,,
0.0047654912030082285,-1.6812008621825076,,,0.10882511676250721,1.1034208618118924,,
0.006105364130971661,-1.6808235195112655,,,0.1020360576803794,1.098286202052787,,
0.007416422587365986,-1.68045117788125,,,0.09523294387410955,1.0930786068640976,,
0.008699586182985965,-1.680105145158172,,,0.08833846975258018,1.0877111022523784,,-3.058885319832665
,,,,0.08102963768363473,1.082326880258818,,
,,,,0.07342818434368993,1.07705020945452,,
,,,,0.06623542581928697,1.0716812408521945,,
,,,,0.059042667294883985,1.066325223831277,,
,,,,0.051423718897818986,1.0609692068103593,,
,,,,0.043804770500754,1.055616765982017,,
-0.011381454968655043,-1.680105145158172,,,0.036419826791295545,1.0502643251536743,,
-0.011381454968655043,-1.6797632565395626,,,0.029047152484994555,1.0448817684452882,,-3.016025904130004
-0.011381454968655043,-1.6794689502893787,,,0.021856673647614244,1.0393211886693485,,
-0.011381454968655043,-1.6791256916844464,,,0.015040088749334926,1.0339096329173716,,-2.981439918830992
-0.011381454968655043,-1.6786852284716414,,,0.007774226521080915,1.028435147743673,,
-0.011381454968655043,-1.6781775924395868,,,0.0005083642928269033,1.0228246700575063,,-3.028188586540777
-0.011381454968655043,-1.6776955750802671,,,-0.006680901447418219,1.0172141923713396,,
-0.011381454968655043,-1.677249457020221,,,-0.013870167187663342,1.0117045046284363,,
-0.011381454968655043,-1.6768817434833705,,,-0.021149766569672924,1.006194816885533,,
-0.010054923946479924,-1.676294545206619,,,-0.02776674266956899,1.0007884747552924,,-3.0320812657021317
-0.008755744079401202,-1.6757961830129415,,,-0.03472828657860473,0.9953794249890261,,
,,,,-0.04208504841546262,0.989944437364095,,
,,,,-0.04915272539576044,0.9844625926483126,,
,,,,-0.056453534322443245,0.9789794063772941,,-3.022187979396619
,,,,-0.06361265060201805,0.9735132312836292,,
,,,,-0.07019211074378204,0.967990391223937,,-3.0042259461402647
,,,,-0.07675986425795539,0.9624004258717652,,
-0.008755744079401202,-1.6753034520304921,,,-0.08365811227001141,0.9569924272323285,,
-0.008755744079401202,-1.6749030318697515,,,-0.09039808909584261,0.9516249321797617,,
-0.008755744079401202,-1.6744067392057616,,,-0.09769789810161714,0.9462837235488685,,-2.984308272525595
-0.008755744079401202,-1.6739431786564858,,,-0.10504303296121402,0.9409998762314349,,
-0.008755744079401202,-1.673421613576532,,,-0.11193670839257967,0.935793008722526,,-2.963289638962241
-0.006830973991688268,-1.6728893002408987,-0.2900248102042064,-0.9139399061846815,-0.11891040392494519,0.9305962294516716,,
-0.004945088148171554,-1.6723474098500202,,,-0.12609253568397827,0.925338656545472,,
-0.003096920021525175,-1.6718604760214029,,,-0.13295508413296692,0.9199977722706056,,
,,-0.26589424562186953,-0.9139399061846815,-0.13975788390569238,0.9146995700611182,,
-0.00014769542193528864,-1.6713788063422839,,,-0.14670370577147668,0.9093382158120137,,
0.0027437012443293054,-1.6709429737259962,,,-0.15336163241511894,0.9039469126957504,,
0.0055789542860062375,-1.6704189936258538,-0.26589424562186953,-0.9993404324214771,-0.16037970085553302,0.8985556095794872,,
,,,,-0.16739776929594716,0.8932749764378844,,
,,,,-0.17438738819112234,0.8879872573838469,,
,,,,-0.1816321025399873,0.8827538868635254,,-2.937190258289939
0.0055789542860062375,-1.669900587782096,-0.26589424562186953,-1.001251013048981,-0.1888768168888523,0.8775163562078987,,
0.0055789542860062375,-1.669327452420842,-0.26344514751153325,-1.001251013048981,-0.19584687693873926,0.8722788255522719,,
0.008351536156000814,-1.6687843509044336,,,-0.2026404258460729,0.8671151006960792,,
0.0110713069427574,-1.668290552216631,,,-0.21000251480102947,0.8620345500312593,,
0.013739761299575182,-1.6677884951226003,,,-0.21718509627585056,0.856955948801442,,
,,-0.27124951622193066,-1.001251013048981,-0.2247357972567006,0.8518406640347606,,
,,,,-0.2322447379770553,0.8467366232426555,,
,,-0.3135691134604516,-1.001251013048981,-0.23930047177337557,0.8417118116367053,,-2.9345281866828543
,,,,-0.24637311294317008,0.8367516303899852,,
,,,,-0.25316410603349554,0.8317873413913993,,-2.906346511385063
,,,,-0.2599546746904584,0.8268087400824833,,
,,,,-0.2667137357221097,0.8219094930330094,,
,,-0.3135691134604516,-0.9772618704183651,-0.2732968310305564,0.8170373021999404,,
,,,,-0.28010533658886766,0.8118879912397952,,-2.934442962752839
0.013739761299575182,-1.6672916406927565,,,-0.2871098755766263,0.8068437582899081,,
,,,,-0.2939325767000667,0.8017877003590297,,
0.013739761299575182,-1.6667536778997312,,,-0.30051646225636347,0.796719440488108,,
,,,,-0.30726159030101313,0.7918586779228317,,
0.013739761299575182,-1.6664555664999443,,,-0.31417366823013415,0.7870529435586155,,
,,,,-0.3207195046556175,0.7822370269154895,,
0.013739761299575182,-1.666215755128869,,,-0.3270089175970643,0.777449540560325,,
0.013739761299575182,-1.6659808346976435,,,-0.3332435639580927,0.7726241339851134,,
0.013739761299575182,-1.6656713065078765,,,-0.3393967856457345,0.7678155604836222,,
0.013739761299575182,-1.665345867053143,,,-0.34563018314163396,0.7630861250074985,,
0.013739761299575182,-1.6648179677941382,,,-0.35196185552628956,0.7584388269905336,,
0.013739761299575182,-1.6645412938093318,,,-0.35848089596442717,0.7538670629247712,,
0.013739761299575182,-1.664401368665543,,,-0.36471365683422247,0.7494414216922309,,
0.013739761299575182,-1.6640910655219256,,,-0.37052969587857865,0.7450528940588176,,
0.013917361812106047,-1.6638176681496961,,,-0.3763429140729084,0.7407017831223627,,
0.014094962324636914,-1.6636312656237304,,,-0.3822063029308375,0.7363832424298958,,
0.014272562837167775,-1.66338737566889,,,-0.38796113139479216,0.7322600493168195,,
0.014450163349698642,-1.6631073591451748,,,-0.3935608855803687,0.7281491354752859,,
,,,,-0.3988222347600876,0.7240254946138971,,
,,,,-0.403639768807432,0.7199939403872082,,
,,-0.48320863351188803,-1.0109784142891192,-0.4086081483317677,0.7161706359897567,,
,,,,-0.4135265348774712,0.7123604813502586,,
,,,,-0.41816364858176786,0.7086613002151929,,-2.9741713942118864
,,,,-0.42275213894096003,0.7050771399121113,,
,,,,-0.42740234010785577,0.7016155020387599,,-2.9989959111789064
,,,,-0.4314789039381573,0.69817631258408,,
,,,,-0.4357300828012609,0.6949434406886179,,
,,,,-0.44010125434680036,0.6918255708902211,,
0.014450163349698642,-1.6628273426214595,,,-0.4438972027682655,0.6887544034732602,,
,,,,-0.4475268930143879,0.6857170514992222,,
0.014450163349698642,-1.6625639677379176,,,-0.45126479322684704,0.6827778422308394,,-3.031908114329035
,,,,-0.4550063752030243,0.6798183426275048,,
0.014450163349698642,-1.6621911674836827,-0.48320863351188803,-1.037202392855261,-0.4581744175307456,0.6768588430241703,,-3.0593655039232117
,,,,-0.46134245985846695,0.6739635656826749,,
0.012040960129135523,-1.6619279869935861,,,-0.46408845240532026,0.6710682883411794,,-3.0790538384054544
,,,,-0.4668344449521735,0.6683421636029229,,
0.009585426077407729,-1.6616186754381133,,,-0.4693642218066617,0.6656160388646662,,
,,,,-0.47189399866114995,0.663070680097681,,
0.0070822117528308495,-1.6612984886883793,,,-0.4746106538938579,0.6605253213306956,,
,,,,-0.47732730912656585,0.658242202194528,,
0.00448193673507502,-1.6609359673425874,,,-0.47941964358813943,0.6559590830583604,,
,,,,-0.481511978049713,0.6537976283833002,,
0.0018301711229081823,-1.6604630792707937,,,-0.4840721899436111,0.6516361737082402,,-3.0725870815187957
,,,,-0.48663240183750917,0.6497042286674274,,
0.0018301711229081823,-1.6599047547385162,,,-0.48837048904416386,0.6477722836266143,,-3.0544359638057306
,,,,-0.4901085762508185,0.6460445577365374,,
-0.0003757902817931752,-1.6595182641292143,,,-0.4917644295599841,0.6443168318464605,,
,,,,-0.49342028286914974,0.6428333478623969,,
-0.0026263165633571865,-1.6591989579416744,,,-0.49513591269785534,0.6413498638783337,,-3.065887260256821
,,,,-0.496851542526561,0.6398578783262039,,
-0.004922771952708218,-1.658966883268352,,,-0.498284876336962,0.6383658927740742,,
-0.004922771952708218,-1.6586988878746434,,,-0.49971821014736306,0.6370975000104173,,
-0.004922771952708218,-1.6582885547548891,,,-0.5010745711829832,0.6358291072467603,,-3.088788082334472
-0.004922771952708218,-1.6579885691247331,,,-0.5024309322186034,0.6345999522945727,,
-0.004922771952708218,-1.6575382569861137,,,-0.5034854866152315,0.6333707973423849,,
-0.004922771952708218,-1.657226861195953,,,-0.5045400410118597,0.6326077802404568,,
-0.004922771952708218,-1.6567485640758908,,,-0.5052904815184616,0.6318447631385288,,
-0.004922771952708218,-1.656289275920298,,,-0.5060409220250635,0.6310624947137341,,
-0.0016297762757291844,-1.6558594222706031,,,-0.5066679969709553,0.6302802262889394,,
0.0015973594877102693,-1.6554213076863034,,,-0.5072950719168471,0.6295414904804212,,
0.004760591572665773,-1.654805355365862,,,-0.5074487482136311,0.6288027546719028,,
0.007861799499092739,-1.6541802647596335,,,-0.5076024245104152,0.6280268480266814,,
0.011199286098918935,-1.6535742900296706,,,-0.5075089306400308,0.6272509413814599,,
,,,,-0.5074154367696465,0.6266280886345956,,
,,,,-0.5073377131532107,0.6260187251479633,,
,,,,-0.5076206381789661,0.6254995170668805,,
,,,,-0.5075911484950997,0.6251351228814572,,
,,,,-0.5072047317425897,0.6247922158451702,,
,,,,-0.5069401394367288,0.6244568085907841,,
,,,,-0.506498592378148,0.6241421812454078,,-3.094214766562243
,,,,-0.5060838841606237,0.6238275539000313,,
,,,,-0.5056691759430993,0.6236259022999818,,-3.1088709175875566
,,,,-0.5050621863529647,0.6234242506999323,,
0.010240118303233577,-1.6529787995949425,,,-0.50445519676283,0.6232578077846039,,-3.103951716455238
,,,,-0.5038377271983918,0.6232553410742117,,
0.009261957085851478,-1.6523454322575672,,,-0.5031506589619611,0.6233303275798467,,-3.0974230196609893
,,,,-0.5024787730554013,0.6234053140854818,,
0.008264232644121738,-1.6518970302991485,,,-0.5018068871488415,0.6234137187445568,,-3.093503877751095
0.008264232644121738,-1.6513969845237413,,,-0.5009933986351904,0.6234221234036316,,
0.008264232644121738,-1.6508298862211936,,,-0.5001799101215395,0.623691850056883,,-3.090870551963889
0.008264232644121738,-1.6501182838709691,,,-0.4991986804455427,0.6239615767101344,,
