GSR Conductance CAL (u Siemens)_001 ,GSR Conductance CAL (u Siemens)_006 ,GSR Conductance CAL (u Siemens)_002 ,GSR Conductance CAL (u Siemens)_003
-1.4656736498472722                 ,                                    ,1.0419113540547835                  ,
                                    ,                                    ,1.0419113540547835                  ,
-1.4656736498472722                 ,                                    ,1.0419113540547835                  ,-0.4049071611182219
                                    ,                                    ,1.0419113540547835                  ,
                                    ,                                    ,1.0419113540547835                  ,
                                    ,                                    ,1.0419113540547835                  ,
                                    ,                                    ,1.0419113540547835                  ,
                                    ,                                    ,1.0419113540547835                  ,
                                    ,                                    ,1.0419113540547835                  ,
-1.4718321499791063                 ,                                    ,1.0419113540547835                  ,
-1.4718321499791063                 ,                                    ,1.0419113540547835                  ,
                                    ,                                    ,1.0419113540547835                  ,
-1.4656736498472722                 ,                                    ,1.0419113540547835                  ,
                                    ,                                    ,1.0419113540547835                  ,
-1.4718321499791063                 ,                                    ,1.0419113540547835                  ,
                                    ,                                    ,1.0419113540547835                  ,
-1.4718321499791063                 ,                                    ,1.0419113540547835                  ,
-1.4718321499791063                 ,                                    ,1.0419113540547835                  ,
-1.4779916523078702                 ,                                    ,1.0419113540547835                  ,-0.4212064553533528
-1.4779916523078702                 ,                                    ,1.0419113540547835                  ,
-1.4779916523078702                 ,                                    ,1.0419113540547835                  ,-0.4049071611182219
-1.4718321499791063                 ,                                    ,1.0419113540547835                  ,
-1.4779916523078702                 ,                                    ,1.0419113540547835                  ,
-1.4779916523078702                 ,                                    ,1.0419113540547835                  ,
-1.4779916523078702                 ,                                    ,1.0419113540547835                  ,-0.4212064553533528
-1.4779916523078702                 ,-1.9522969418823133                 ,1.0419113540547835                  ,
-1.4779916523078702                 ,                                    ,1.0419113540547835                  ,
-1.4718321499791063                 ,                                    ,1.0419113540547835                  ,
                                    ,                                    ,1.0419113540547835                  ,-0.4049071611182219
-1.4779916523078702                 ,                                    ,1.0419113540547835                  ,
-1.4779916523078702                 ,                                    ,1.0419113540547835                  ,
-1.4779916523078702                 ,-1.9840194262570516                 ,1.0419113540547835                  ,
-1.4779916523078702                 ,                                    ,1.0419113540547835                  ,
-1.4718321499791063                 ,                                    ,1.0419113540547835                  ,
-1.4779916523078702                 ,                                    ,1.0419113540547835                  ,-0.4375087944781394
                                    ,                                    ,1.0680627442218402                  ,
                                    ,-1.9945935877152978                 ,1.0419113540547835                  ,
-1.4779916523078702                 ,                                    ,1.0419113540547835                  ,
-1.4779916523078702                 ,-1.973445264798803                  ,1.0419113540547835                  ,-0.4375087944781394
-1.4779916523078702                 ,-2.0739005084226805                 ,1.0419113540547835                  ,
-1.4841501524397043                 ,-1.9522969418823133                 ,1.0419113540547835                  ,
                                    ,                                    ,1.0419113540547835                  ,
                                    ,-1.9470091513826533                 ,1.0419113540547835                  ,
-1.4779916523078702                 ,                                    ,1.0419113540547835                  ,
-1.4779916523078702                 ,                                    ,1.0419113540547835                  ,
-1.4841501524397043                 ,-2.063326346964432                  ,1.0680627442218402                  ,
-1.4779916523078702                 ,                                    ,1.0419113540547835                  ,
                                    ,                                    ,1.0419113540547835                  ,
-1.4779916523078702                 ,                                    ,1.0419113540547835                  ,
-1.4779916523078702                 ,                                    ,1.0680627442218402                  ,
-1.4779916523078702                 ,                                    ,1.0419113540547835                  ,
                                    ,                                    ,1.0419113540547835                  ,
-1.4841501524397043                 ,                                    ,1.0680627442218402                  ,-0.4375087944781394
-1.4779916523078702                 ,                                    ,1.0680627442218402                  ,
-1.4841501524397043                 ,                                    ,1.0419113540547835                  ,
-1.4841501524397043                 ,                                    ,1.0680627442218402                  ,
-1.4841501524397043                 ,                                    ,1.0680627442218402                  ,
                                    ,                                    ,1.0680627442218402                  ,
-1.4779916523078702                 ,                                    ,1.0680627442218402                  ,
-1.4779916523078702                 ,                                    ,1.0680627442218402                  ,
-1.4779916523078702                 ,                                    ,1.0680627442218402                  ,
-1.4841501524397043                 ,                                    ,1.0680627442218402                  ,
-1.4841501524397043                 ,                                    ,1.0680627442218402                  ,
                                    ,                                    ,1.0680627442218402                  ,-0.45380808871328737
                                    ,                                    ,1.0680627442218402                  ,
                                    ,                                    ,1.0942141343888918                  ,
                                    ,                                    ,1.0680627442218402                  ,
                                    ,                                    ,1.0942141343888918                  ,
                                    ,                                    ,1.0942141343888918                  ,
                                    ,                                    ,1.0942141343888918                  ,
-1.4779916523078702                 ,                                    ,1.0942141343888918                  ,
-1.4841501524397043                 ,                                    ,1.0942141343888918                  ,
                                    ,                                    ,1.0680627442218402                  ,
-1.4779916523078702                 ,                                    ,1.0942141343888918                  ,-0.45380808871328737
                                    ,                                    ,1.0942141343888918                  ,-0.45380808871328737
-1.4779916523078702                 ,                                    ,1.1203668930938162                  ,
                                    ,                                    ,1.0942141343888918                  ,
-1.4779916523078702                 ,                                    ,1.1203668930938162                  ,-0.45380808871328737
                                    ,                                    ,1.0942141343888918                  ,
-1.4779916523078702                 ,                                    ,1.1203668930938162                  ,
                                    ,                                    ,1.0942141343888918                  ,
-1.4841501524397043                 ,                                    ,1.1203668930938162                  ,
-1.4841501524397043                 ,                                    ,1.0942141343888918                  ,
-1.4779916523078702                 ,-1.81483142338404                   ,1.1203668930938162                  ,
-1.4779916523078702                 ,                                    ,1.1203668930938162                  ,
-1.4841501524397043                 ,                                    ,1.1203668930938162                  ,-0.470107382948424
-1.4841501524397043                 ,                                    ,1.1203668930938162                  ,
-1.4841501524397043                 ,                                    ,1.1203668930938162                  ,
-1.4841501524397043                 ,                                    ,1.1203668930938162                  ,-0.470107382948424
-1.4841501524397043                 ,                                    ,1.1465182832608705                  ,
-1.4841501524397043                 ,                                    ,1.1465182832608705                  ,
-1.4779916523078702                 ,                                    ,1.1203668930938162                  ,
-1.4841501524397043                 ,                                    ,1.1203668930938162                  ,-0.470107382948424
                                    ,                                    ,1.1465182832608705                  ,
-1.4779916523078702                 ,                                    ,1.1465182832608705                  ,-0.48640667718356634
-1.4841501524397043                 ,                                    ,1.1465182832608705                  ,
-1.4779916523078702                 ,                                    ,1.1465182832608705                  ,
-1.4841501524397043                 ,                                    ,1.1465182832608705                  ,
-1.4841501524397043                 ,                                    ,1.1465182832608705                  ,
-1.4779916523078702                 ,                                    ,1.1465182832608705                  ,-0.48640667718356634
                                    ,                                    ,1.1465182832608705                  ,
                                    ,                                    ,1.1465182832608705                  ,
-1.4841501524397043                 ,                                    ,1.1465182832608705                  ,
-1.4841501524397043                 ,                                    ,1.1465182832608705                  ,
-1.4841501524397043                 ,                                    ,1.1465182832608705                  ,
-1.4841501524397043                 ,                                    ,1.1726696734279245                  ,
-1.4841501524397043                 ,                                    ,1.1726696734279245                  ,-0.5027090163083472
                                    ,                                    ,1.1726696734279245                  ,
                                    ,                                    ,1.1726696734279245                  ,
                                    ,                                    ,1.1726696734279245                  ,
                                    ,                                    ,1.1726696734279245                  ,
                                    ,                                    ,1.1726696734279245                  ,
                                    ,                                    ,1.1726696734279245                  ,
-1.4779916523078702                 ,                                    ,1.1726696734279245                  ,
-1.4903096547684662                 ,                                    ,1.1726696734279245                  ,-0.5027090163083472
-1.4779916523078702                 ,                                    ,1.1726696734279245                  ,
-1.4841501524397043                 ,                                    ,1.1726696734279245                  ,-0.48640667718356634
-1.4903096547684662                 ,                                    ,1.1988210635949785                  ,
-1.4841501524397043                 ,                                    ,1.1988210635949785                  ,-0.5027090163083472
-1.4903096547684662                 ,                                    ,1.1726696734279245                  ,
-1.4841501524397043                 ,                                    ,1.1726696734279245                  ,
-1.4841501524397043                 ,                                    ,1.1726696734279245                  ,
-1.4841501524397043                 ,                                    ,1.1988210635949785                  ,-0.5027090163083472
-1.4841501524397043                 ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.1988210635949785                  ,-0.5027090163083472
                                    ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.1726696734279245                  ,-0.5027090163083472
                                    ,                                    ,1.2249724537620326                  ,
-1.4841501524397043                 ,                                    ,1.1988210635949785                  ,
-1.4841501524397043                 ,                                    ,1.2249724537620326                  ,
-1.4841501524397043                 ,                                    ,1.1988210635949785                  ,-0.5027090163083472
-1.4903096547684662                 ,                                    ,1.2249724537620326                  ,
-1.4903096547684662                 ,                                    ,1.1988210635949785                  ,-0.5190083105434895
-1.4903096547684662                 ,-1.909998876508255                  ,1.1988210635949785                  ,
-1.4903096547684662                 ,                                    ,1.1988210635949785                  ,
-1.4903096547684662                 ,                                    ,1.2249724537620326                  ,
                                    ,-1.8042572619257964                 ,1.1988210635949785                  ,
-1.4903096547684662                 ,                                    ,1.1988210635949785                  ,
-1.4903096547684662                 ,                                    ,1.2249724537620326                  ,
-1.4903096547684662                 ,-1.9258608284661611                 ,1.2249724537620326                  ,
                                    ,                                    ,1.2249724537620326                  ,
                                    ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.1988210635949785                  ,-0.5190083105434895
-1.4903096547684662                 ,-1.8782763921335166                 ,1.2249724537620326                  ,
-1.4903096547684662                 ,-1.8729900211749304                 ,1.2249724537620326                  ,
-1.4903096547684662                 ,                                    ,1.2249724537620326                  ,
-1.4964681549003023                 ,                                    ,1.2249724537620326                  ,
-1.4903096547684662                 ,                                    ,1.2249724537620326                  ,
                                    ,-1.920574457507575                  ,1.2249724537620326                  ,
                                    ,                                    ,1.2249724537620326                  ,
                                    ,-1.9364349899244073                 ,1.2249724537620326                  ,-0.5190083105434895
                                    ,                                    ,1.2249724537620326                  ,
                                    ,                                    ,1.2249724537620326                  ,-0.5190083105434895
                                    ,                                    ,1.2249724537620326                  ,
                                    ,                                    ,1.2249724537620326                  ,
                                    ,-1.80954363288438                   ,1.2249724537620326                  ,
                                    ,                                    ,1.2249724537620326                  ,-0.5190083105434895
-1.4903096547684662                 ,                                    ,1.2249724537620326                  ,
                                    ,                                    ,1.2249724537620326                  ,
-1.4964681549003023                 ,                                    ,1.2249724537620326                  ,
                                    ,                                    ,1.2249724537620326                  ,
-1.502627657229066                  ,                                    ,1.2249724537620326                  ,
                                    ,                                    ,1.2249724537620326                  ,
-1.502627657229066                  ,                                    ,1.2249724537620326                  ,
-1.4964681549003023                 ,                                    ,1.2249724537620326                  ,
-1.502627657229066                  ,                                    ,1.2249724537620326                  ,
-1.4964681549003023                 ,                                    ,1.2249724537620326                  ,
-1.502627657229066                  ,                                    ,1.2249724537620326                  ,
-1.502627657229066                  ,                                    ,1.2249724537620326                  ,
-1.4964681549003023                 ,                                    ,1.2249724537620326                  ,
-1.5087861573608985                 ,                                    ,1.2249724537620326                  ,
-1.502627657229066                  ,                                    ,1.2249724537620326                  ,
-1.502627657229066                  ,                                    ,1.2249724537620326                  ,
-1.5087861573608985                 ,                                    ,1.2249724537620326                  ,
-1.502627657229066                  ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.2249724537620326                  ,
                                    ,                                    ,1.2249724537620326                  ,
                                    ,-1.920574457507575                  ,1.2249724537620326                  ,
                                    ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.2249724537620326                  ,-0.5516068990137741
                                    ,                                    ,1.2249724537620326                  ,
                                    ,                                    ,1.1988210635949785                  ,-0.5516068990137741
                                    ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.2249724537620326                  ,
                                    ,                                    ,1.1988210635949785                  ,
-1.502627657229066                  ,                                    ,1.2249724537620326                  ,
                                    ,                                    ,1.1988210635949785                  ,
-1.5087861573608985                 ,                                    ,1.1988210635949785                  ,-0.5516068990137741
                                    ,                                    ,1.1988210635949785                  ,
-1.5087861573608985                 ,-1.9893072167567116                 ,1.2249724537620326                  ,-0.5679061932489164
                                    ,                                    ,1.1988210635949785                  ,
-1.5087861573608985                 ,                                    ,1.2249724537620326                  ,-0.5516068990137741
                                    ,                                    ,1.1988210635949785                  ,
-1.5087861573608985                 ,                                    ,1.2249724537620326                  ,
                                    ,                                    ,1.2249724537620326                  ,
-1.5087861573608985                 ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.1988210635949785                  ,
-1.514945659689664                  ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.1988210635949785                  ,
-1.514945659689664                  ,                                    ,1.2249724537620326                  ,-0.5679061932489164
                                    ,                                    ,1.1988210635949785                  ,
-1.5087861573608985                 ,                                    ,1.1988210635949785                  ,-0.5679061932489164
                                    ,                                    ,1.1988210635949785                  ,
-1.514945659689664                  ,                                    ,1.2249724537620326                  ,
                                    ,                                    ,1.1988210635949785                  ,
-1.514945659689664                  ,                                    ,1.1988210635949785                  ,-0.5679061932489164
                                    ,                                    ,1.1988210635949785                  ,
-1.514945659689664                  ,                                    ,1.2249724537620326                  ,
-1.514945659689664                  ,                                    ,1.1988210635949785                  ,
-1.514945659689664                  ,                                    ,1.1988210635949785                  ,-0.5842085323736916
-1.514945659689664                  ,                                    ,1.1988210635949785                  ,
-1.5211041598214983                 ,                                    ,1.1988210635949785                  ,
-1.514945659689664                  ,                                    ,1.1988210635949785                  ,
-1.514945659689664                  ,                                    ,1.1988210635949785                  ,
-1.5211041598214983                 ,                                    ,1.1988210635949785                  ,
-1.514945659689664                  ,                                    ,1.1988210635949785                  ,
-1.5211041598214983                 ,                                    ,1.1988210635949785                  ,
-1.514945659689664                  ,                                    ,1.1988210635949785                  ,
-1.5211041598214983                 ,                                    ,1.1988210635949785                  ,
-1.5211041598214983                 ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.1988210635949785                  ,-0.5842085323736916
                                    ,                                    ,1.1988210635949785                  ,
                                    ,                                    ,1.1988210635949785                  ,-0.6005078266088396
                                    ,                                    ,1.1988210635949785                  ,
-1.5211041598214983                 ,                                    ,1.1988210635949785                  ,-0.5842085323736916
                                    ,                                    ,1.1988210635949785                  ,
-1.5211041598214983                 ,                                    ,1.1988210635949785                  ,-0.6005078266088396
                                    ,                                    ,1.1988210635949785                  ,
-1.527263662150262                  ,                                    ,1.1988210635949785                  ,-0.5842085323736916
-1.527263662150262                  ,                                    ,1.1988210635949785                  ,
-1.527263662150262                  ,                                    ,1.1988210635949785                  ,-0.6005078266088396
-1.527263662150262                  ,                                    ,1.1988210635949785                  ,
-1.527263662150262                  ,                                    ,1.1988210635949785                  ,-0.5842085323736916
-1.5211041598214983                 ,                                    ,1.1988210635949785                  ,
-1.527263662150262                  ,                                    ,1.1988210635949785                  ,-0.6005078266088396
-1.527263662150262                  ,                                    ,1.1988210635949785                  ,-0.6005078266088396
-1.5211041598214983                 ,                                    ,1.1988210635949785                  ,
