timestamp,confidence_006,norm_pos_x_006,norm_pos_y_006,gaze_point_3d_x_006,gaze_point_3d_y_006,gaze_point_3d_z_006,eye_center0_3d_x_006,eye_center0_3d_y_006,eye_center0_3d_z_006,eye_center1_3d_x_006,eye_center1_3d_y_006,eye_center1_3d_z_006,gaze_normal0_x_006,gaze_normal0_y_006,gaze_normal0_z_006,gaze_normal1_x_006,gaze_normal1_y_006,gaze_normal1_z_006,diameter0_2d_006,diameter1_2d_006,diameter0_3d_006,diameter1_3d_006,Timestamp RAW (no units)_006,Timestamp CAL (mSecs)_006,System Timestamp CAL (mSecs)_006,Wide Range Accelerometer X RAW (no units)_006,Wide Range Accelerometer X CAL (m/(sec ^2))_006,Wide Range Accelerometer Y RAW (no units)_006,Wide Range Accelerometer Y CAL (m/(sec ^2))_006,Wide Range Accelerometer Z RAW (no units)_006,Wide Range Accelerometer Z CAL (m/(sec ^2))_006,VSenseBatt RAW (no units)_006,VSenseBatt CAL (m Volts)_006,Internal ADC A13 RAW (no units)_006,Internal ADC A13 CAL (m Volts)_006,GSR RAW (no units)_006,GSR CAL (kOhms)_006,GSR Conductance CAL (u Siemens)_006
932382.2721941,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,0.0,nan,0.24139357316791976,2768472.0,2495330304.0,1714317164544.0,-624.0,0.38258737325668335,192.0,0.11771918833255768,-15584.0,9.554874420166016,2712.0,3949.78466796875,2272.0,1664.4688720703125,52289.0,917.600341796875,1.0897990465164185
932382.3392302,1.0,0.39735603923811147,0.21703609131090784,-56.60352407623691,75.76976954259209,349.8487262353722,229.54374375607128,-177.3417167979034,27.274212991361466,nan,nan,nan,-0.5722945356646164,0.5062229726809909,0.6451490264880215,nan,nan,nan,68.2958800658139,nan,3.2351857586806614,nan,2768792.0,2495330304.0,1714317164544.0,-624.0,0.38258737325668335,256.0,0.1569589227437973,-15600.0,9.56468391418457,2712.0,3949.78466796875,2284.0,1673.2601318359375,52288.0,917.9743041992188,1.0893551111221313
932382.4062968,1.0,0.3987493780427113,0.21960689851257353,-55.92456715077057,75.10490590789829,350.96935684191305,229.54374375607128,-177.3417167979034,27.274212991361466,nan,nan,nan,-0.5709366218136837,0.5048932454116033,0.6473902877011032,nan,nan,nan,68.16087200258343,nan,3.2293282333422666,nan,2769112.0,2495330304.0,1714317164544.0,-624.0,0.38258737325668335,256.0,0.1569589227437973,-15536.0,9.525444984436035,2711.0,3948.328125,2290.0,1677.6556396484375,52288.0,917.9743041992188,1.0893551111221313
932382.4733174,1.0,0.4031876491713085,0.22535821288270608,-53.68347101717069,73.69526713995015,354.01995130661123,229.54374375607128,-177.3417167979034,27.274212991361466,nan,nan,nan,-0.5664544295464841,0.5020739678757071,0.6534914766304996,nan,nan,nan,68.25498793106071,nan,3.2310620245121084,nan,2769432.0,2495330304.0,1714317164544.0,-656.0,0.40220722556114197,240.0,0.1471489816904068,-15600.0,9.56468391418457,2707.0,3942.502685546875,2287.0,1675.4578857421875,52288.0,917.9743041992188,1.0893551111221313
932382.5402135,1.0,0.4125729193060489,0.23484231350003992,-48.78421687961324,71.46017631214625,359.8868470166436,229.54374375607128,-177.3417167979034,27.274212991361466,nan,nan,nan,-0.5566559212713691,0.4976037862200992,0.6652252680505643,nan,nan,nan,68.0608542417457,nan,3.222820312777655,nan,2769752.0,2495330304.0,1714317164544.0,-608.0,0.37277743220329285,256.0,0.1569589227437973,-15616.0,9.574494361877441,2704.0,3938.13330078125,2269.0,1662.2711181640625,52288.0,917.9743041992188,1.0893551111221313
932382.6081037,1.0,0.41824874786874383,0.2363497646321715,-45.67558056023327,71.37618366592324,362.52595349652694,229.54374375607128,-177.3417167979034,27.274212991361466,nan,nan,nan,-0.5504386486326092,0.4974358009276532,0.670503481010331,nan,nan,nan,68.04675186196833,nan,3.224623641740065,nan,2770072.0,2495330304.0,1714317164544.0,-576.0,0.35315757989883423,256.0,0.1569589227437973,-15600.0,9.56468391418457,2712.0,3949.78466796875,2280.0,1670.3297119140625,52289.0,917.600341796875,1.0897990465164185
932382.6753699,1.0,0.42074941960058376,0.24620635298498905,-44.46350519907551,68.49321350188575,365.6308511182498,229.54374375607128,-177.3417167979034,27.274212991361466,nan,nan,nan,-0.5480144979102937,0.4916698605995782,0.6767132762537766,nan,nan,nan,68.02178284963392,nan,3.224856431724086,nan,2770392.0,2495330304.0,1714317164544.0,-624.0,0.38258737325668335,304.0,0.18638871610164642,-15648.0,9.594114303588867,2692.0,3920.656494140625,2241.0,1641.75830078125,52289.0,917.600341796875,1.0897990465164185
932382.7422394,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,0.0,nan,0.24139357316791976,2770712.0,2495330304.0,1714317164544.0,-608.0,0.37277743220329285,208.0,0.12752912938594818,-15616.0,9.574494361877441,2713.0,3951.240966796875,2271.0,1663.7362060546875,52288.0,917.9743041992188,1.0893551111221313
932382.8092406,0.9650364518165588,0.422444137936597,0.27353767493694414,-44.00721104858974,59.991684630732664,372.0099548165633,229.54374375607128,-177.3417167979034,27.274212991361466,nan,nan,nan,-0.547101909609322,0.47466680285727214,0.6894714836504037,nan,nan,nan,68.4181724785634,nan,3.248430826792795,nan,2771032.0,2495330304.0,1714317164544.0,-608.0,0.37277743220329285,256.0,0.1569589227437973,-15616.0,9.574494361877441,2707.0,3942.502685546875,2279.0,1669.5970458984375,52289.0,917.600341796875,1.0897990465164185
932382.8762948,1.0,0.41987132900447754,0.27585185744252305,-45.51201317747615,59.111128727508174,371.4171809867124,229.54374375607128,-177.3417167979034,27.274212991361466,nan,nan,nan,-0.5501115138670949,0.47290569105082303,0.688285935990702,nan,nan,nan,68.55225212787644,nan,3.25511819276281,nan,2771352.0,2495330304.0,1714317164544.0,-640.0,0.39239731431007385,288.0,0.17657878994941711,-15648.0,9.594114303588867,2698.0,3929.394775390625,2254.0,1651.2821044921875,52288.0,917.9743041992188,1.0893551111221313
932382.9431864,0.8974109788466775,0.4985240519895469,0.3319638867408683,2.6716244423295734,43.85353104402759,414.0580076496151,229.54374375607128,-177.3417167979034,27.274212991361466,nan,nan,nan,-0.4537442386274834,0.4423904956838618,0.7735675893165073,nan,nan,nan,67.19649907983147,nan,3.2630909074109073,nan,2771672.0,2495330304.0,1714317164544.0,-624.0,0.38258737325668335,256.0,0.1569589227437973,-15584.0,9.554874420166016,2708.0,3943.958984375,2264.0,1658.6080322265625,52288.0,917.9743041992188,1.0893551111221313
932383.0104859,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,0.0,nan,0.24139357316791976,2771992.0,2495330304.0,1714317164544.0,-624.0,0.38258737325668335,272.0,0.1667688488960266,-15632.0,9.584303855895996,2720.0,3961.435791015625,2297.0,1682.783935546875,52287.0,918.3486328125,1.0889110565185547
932383.0782846,1.0,0.5814269172800708,0.3224856250085495,62.48552090357467,50.864523209300614,439.60110054435626,229.54374375607128,-177.3417167979034,27.274212991361466,nan,nan,nan,-0.33411644570499327,0.45641248001440793,0.8246537751059896,nan,nan,nan,67.00037568032786,nan,3.2776736682116607,nan,2772312.0,2495330304.0,1714317164544.0,-624.0,0.38258737325668335,224.0,0.1373390555381775,-15648.0,9.594114303588867,2693.0,3922.11279296875,2251.0,1649.084228515625,52288.0,917.9743041992188,1.0893551111221313
932383.1452767,0.09714497232563721,0.6242209271095672,0.19805135042645405,91.88816042596558,99.76288280482231,420.0690911644341,229.60823231899062,-177.30723060262812,27.302832361361062,nan,nan,nan,-0.27544014378605003,0.5541402268149009,0.7855325176061462,nan,nan,nan,67.80520330094149,nan,3.2100353352598088,nan,2772632.0,2495330304.0,1714317164544.0,-688.0,0.421827107667923,288.0,0.17657878994941711,-15648.0,9.594114303588867,2712.0,3949.78466796875,2274.0,1665.93408203125,52288.0,917.9743041992188,1.0893551111221313
932383.2121197,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,0.0,nan,0.24139357316791976,2772952.0,2495330304.0,1714317164544.0,-640.0,0.39239731431007385,304.0,0.18638871610164642,-15648.0,9.594114303588867,2701.0,3933.76416015625,2260.0,1655.6776123046875,52287.0,918.3486328125,1.0889110565185547
932383.2796756,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,0.0,nan,0.24139357316791976,2773272.0,2495330304.0,1714317164544.0,-640.0,0.39239731431007385,256.0,0.1569589227437973,-15584.0,9.554874420166016,2702.0,3935.220458984375,2257.0,1653.4798583984375,52288.0,917.9743041992188,1.0893551111221313
932383.3472909,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,0.0,nan,0.24139357316791976,2773592.0,2495330304.0,1714317164544.0,-672.0,0.41201716661453247,272.0,0.1667688488960266,-15584.0,9.554874420166016,2714.0,3952.697509765625,2281.0,1671.062255859375,52286.0,918.7232055664062,1.0884671211242676
932383.4141888,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,0.0,nan,0.24139357316791976,2773912.0,2495330304.0,1714317164544.0,-656.0,0.40220722556114197,288.0,0.17657878994941711,-15632.0,9.584303855895996,2687.0,3913.374267578125,2470.0,1809.5238037109375,52288.0,917.9743041992188,1.0893551111221313
932383.4811404,0.1962885689067667,0.5967154790713813,0.2432139608458107,72.06098313913881,81.36271877378738,425.1328482795474,229.60823231899062,-177.30723060262812,27.302832361361062,nan,nan,nan,-0.3150944983597036,0.5173398987528308,0.7956600318363726,nan,nan,nan,60.39276075458876,nan,2.9110889278445446,nan,2774232.0,2495330304.0,1714317164544.0,-656.0,0.40220722556114197,272.0,0.1667688488960266,-15600.0,9.56468391418457,2713.0,3951.240966796875,2383.0,1745.78759765625,52288.0,917.9743041992188,1.0893551111221313
932383.5482522,0.17805868479284248,0.6156272873874652,0.28890775731495555,88.46534995605823,65.48573480566807,440.9817691064283,229.60823231899062,-177.30723060262812,27.302832361361062,nan,nan,nan,-0.2822857647258648,0.4855859308165923,0.8273578734901346,nan,nan,nan,58.73750351054309,nan,2.8704537673392347,nan,2774552.0,2495330304.0,1714317164544.0,-688.0,0.421827107667923,256.0,0.1569589227437973,-15600.0,9.56468391418457,2708.0,3943.958984375,2323.0,1701.83154296875,52286.0,918.7232055664062,1.0884671211242676
932383.6153678,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,0.0,nan,0.24139357316791976,2774872.0,2495330304.0,1714317164544.0,-624.0,0.38258737325668335,208.0,0.12752912938594818,-15536.0,9.525444984436035,2698.0,3929.394775390625,2278.0,1668.864501953125,52288.0,917.9743041992188,1.0893551111221313
932383.6834345,0.18039646290692207,0.5642036053137055,0.2887712969358115,48.67101063391934,62.67820325635961,426.8885094625315,229.60823231899062,-177.30723060262812,27.302832361361062,nan,nan,nan,-0.3618744433701425,0.47997086771797537,0.7991713542023409,nan,nan,nan,61.07031377972957,nan,2.966646028884417,nan,2775192.0,2495330304.0,1714317164544.0,-656.0,0.40220722556114197,256.0,0.1569589227437973,-15552.0,9.53525447845459,2704.0,3938.13330078125,2265.0,1659.3406982421875,52287.0,918.3486328125,1.0889110565185547
932383.7512062,0.1703864174123455,0.6231277721389505,0.24218398757029957,92.73324106710089,83.61444505625673,431.2646077079337,229.60823231899062,-177.30723060262812,27.302832361361062,nan,nan,nan,-0.2737499825037794,0.5218433513177697,0.8079235506931454,nan,nan,nan,60.76749949794155,nan,2.9250388560479186,nan,2775512.0,2495330304.0,1714317164544.0,-640.0,0.39239731431007385,256.0,0.1569589227437973,-15680.0,9.613734245300293,2714.0,3952.697509765625,2286.0,1674.7252197265625,52287.0,918.3486328125,1.0889110565185547
932383.8186457,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,0.0,nan,0.24139357316791976,2775832.0,2495330304.0,1714317164544.0,-624.0,0.38258737325668335,288.0,0.17657878994941711,-15664.0,9.603923797607422,2705.0,3939.58984375,2277.0,1668.1318359375,52287.0,918.3486328125,1.0889110565185547
932383.8863677,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,0.0,nan,0.24139357316791976,2776152.0,2495330304.0,1714317164544.0,-672.0,0.41201716661453247,272.0,0.1667688488960266,-15680.0,9.613734245300293,2708.0,3943.958984375,2273.0,1665.201416015625,52286.0,918.7232055664062,1.0884671211242676
932383.9532239,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,0.0,nan,0.24139357316791976,2776472.0,2495330560.0,1714317164544.0,-624.0,0.38258737325668335,304.0,0.18638871610164642,-15632.0,9.584303855895996,2699.0,3930.851318359375,2261.0,1656.4102783203125,52287.0,918.3486328125,1.0889110565185547
932384.0200545,0.1631612320900722,0.6338253270184058,0.23705992667398224,101.1505108725746,86.29425764782013,432.28785577944234,229.60823231899062,-177.30723060262812,27.302832361361062,nan,nan,nan,-0.256915442892832,0.5272029765008964,0.8099700468361625,nan,nan,nan,63.60883932907946,nan,3.050087049412576,nan,2776792.0,2495330560.0,1714317164544.0,-576.0,0.35315757989883423,256.0,0.1569589227437973,-15616.0,9.574494361877441,2708.0,3943.958984375,2266.0,1660.0732421875,52287.0,918.3486328125,1.0889110565185547
932384.0873547,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,0.0,nan,0.24139357316791976,2777112.0,2495330560.0,1714317164544.0,-576.0,0.35315757989883423,288.0,0.17657878994941711,-15600.0,9.56468391418457,2708.0,3943.958984375,2270.0,1663.003662109375,52287.0,918.3486328125,1.0889110565185547
932384.1541645,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,0.0,nan,0.24139357316791976,2777432.0,2495330560.0,1714317164544.0,-656.0,0.40220722556114197,272.0,0.1667688488960266,-15616.0,9.574494361877441,2693.0,3922.11279296875,2241.0,1641.75830078125,52287.0,918.3486328125,1.0889110565185547
932384.2212793,0.19242758899866194,0.612130068711283,0.30238676175236245,86.12012745332618,60.087161435324674,443.25064481489244,229.5937886028561,-177.31193078106352,27.249467447346227,nan,nan,nan,-0.28694732229905984,0.4747981844327764,0.8320023547350924,nan,nan,nan,60.651122498412256,nan,2.978730021915921,nan,2777752.0,2495330560.0,1714317164544.0,-640.0,0.39239731431007385,320.0,0.19619865715503693,-15568.0,9.545063972473145,2704.0,3938.13330078125,2247.0,1646.15380859375,52287.0,918.3486328125,1.0889110565185547
932384.2884956,0.18464180454311604,0.6120520931102101,0.23665235011612218,83.74177409768708,84.84386515665494,427.25137809408966,229.5937886028561,-177.31193078106352,27.249467447346227,nan,nan,nan,-0.29170402901033804,0.524311591875437,0.8000038212934869,nan,nan,nan,61.06296859172536,nan,2.9420967008036643,nan,2778072.0,2495330560.0,1714317164544.0,-592.0,0.36296749114990234,240.0,0.1471489816904068,-15616.0,9.574494361877441,2698.0,3929.394775390625,2243.0,1643.223388671875,52287.0,918.3486328125,1.0889110565185547
932384.3560791,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,6.977563469922168e-06,nan,0.24139357316791976,2778392.0,2495330560.0,1714317164544.0,-592.0,0.36296749114990234,240.0,0.1471489816904068,-15600.0,9.56468391418457,2704.0,3938.13330078125,2248.0,1646.886474609375,52287.0,918.3486328125,1.0889110565185547
932384.4233319,0.15906432475238244,0.6266610441184051,0.23961968708975945,95.45584244808634,84.81071633674537,431.35184218589274,229.5937886028561,-177.31193078106352,27.249467447346227,nan,nan,nan,-0.2682758923095396,0.5242452942356178,0.8082047494770931,nan,nan,nan,60.16986190109838,nan,2.8987721504317703,nan,2778712.0,2495330560.0,1714317164544.0,-576.0,0.35315757989883423,320.0,0.19619865715503693,-15632.0,9.584303855895996,2712.0,3949.78466796875,2271.0,1663.7362060546875,52287.0,918.3486328125,1.0889110565185547
932384.4902286,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,0.0,nan,0.24139357316791976,2779032.0,2495330560.0,1714317164544.0,-576.0,0.35315757989883423,288.0,0.17657878994941711,-15632.0,9.584303855895996,2713.0,3951.240966796875,2286.0,1674.7252197265625,52286.0,918.7232055664062,1.0884671211242676
932384.5580535,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,6.977563469922168e-06,nan,0.24139357316791976,2779352.0,2495330560.0,1714317164544.0,-592.0,0.36296749114990234,256.0,0.1569589227437973,-15632.0,9.584303855895996,2712.0,3949.78466796875,2288.0,1676.1904296875,52286.0,918.7232055664062,1.0884671211242676
932384.6252135,0.1996658467181833,0.6155638975376775,0.24753986882370005,86.89960899106812,81.08626011183503,430.8194688698949,229.5937886028561,-177.31193078106352,27.249467447346227,nan,nan,nan,-0.28538835922357597,0.5167963817857971,0.8071400028450973,nan,nan,nan,61.550340498007095,nan,2.973812743694962,nan,2779672.0,2495330560.0,1714317164544.0,-640.0,0.39239731431007385,224.0,0.1373390555381775,-15664.0,9.603923797607422,2710.0,3946.871826171875,2289.0,1676.923095703125,52286.0,918.7232055664062,1.0884671211242676
932384.6925337,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,6.977563469922168e-06,nan,0.24139357316791976,2779992.0,2495330560.0,1714317164544.0,-640.0,0.39239731431007385,256.0,0.1569589227437973,-15616.0,9.574494361877441,2698.0,3929.394775390625,2258.0,1654.21240234375,52286.0,918.7232055664062,1.0884671211242676
932384.7606564,0.14171654489609747,0.5950357655820611,0.29982542826561187,72.44911674429972,60.187186844336054,438.2235800549693,229.5937886028561,-177.31193078106352,27.249467447346227,nan,nan,nan,-0.31428934371711276,0.47499823525079926,0.8219482252152461,nan,nan,nan,61.21926830599751,nan,3.0012535355096084,nan,2780312.0,2495330560.0,1714317164544.0,-656.0,0.40220722556114197,272.0,0.1667688488960266,-15632.0,9.584303855895996,2703.0,3936.677001953125,2263.0,1657.87548828125,52287.0,918.3486328125,1.0889110565185547
932384.8282833,0.0,0.5902462102687454,-0.44604108328727365,53.21972841449816,280.3434278727061,207.15478685838374,nan,nan,nan,-1.3983344836707923,-161.06825606925716,-21.25841872476958,nan,nan,nan,0.10923612579633792,0.8828233678839267,0.4568264111663067,nan,0.0,nan,0.24139357316791976,2780632.0,2495330560.0,1714317164544.0,-624.0,0.38258737325668335,288.0,0.17657878994941711,-15552.0,9.53525447845459,2713.0,3951.240966796875,2282.0,1671.794921875,52286.0,918.7232055664062,1.0884671211242676
