timestamp,Timestamp RAW (no units)_001,Timestamp CAL (mSecs)_001,System Timestamp CAL (mSecs)_001,Wide Range Accelerometer X RAW (no units)_001,Wide Range Accelerometer X CAL (m/(sec ^2))_001,Wide Range Accelerometer Y RAW (no units)_001,Wide Range Accelerometer Y CAL (m/(sec ^2))_001,Wide Range Accelerometer Z RAW (no units)_001,Wide Range Accelerometer Z CAL (m/(sec ^2))_001,VSenseBatt RAW (no units)_001,VSenseBatt CAL (m Volts)_001,Internal ADC A13 RAW (no units)_001,Internal ADC A13 CAL (m Volts)_001,GSR RAW (no units)_001,GSR CAL (kOhms)_001,GSR Conductance CAL (u Siemens)_001,confidence_006,norm_pos_x_006,norm_pos_y_006,gaze_point_3d_x_006,gaze_point_3d_y_006,gaze_point_3d_z_006,eye_center0_3d_x_006,eye_center0_3d_y_006,eye_center0_3d_z_006,eye_center1_3d_x_006,eye_center1_3d_y_006,eye_center1_3d_z_006,gaze_normal0_x_006,gaze_normal0_y_006,gaze_normal0_z_006,gaze_normal1_x_006,gaze_normal1_y_006,gaze_normal1_z_006,diameter0_2d_006,diameter1_2d_006,diameter0_3d_006,diameter1_3d_006,confidence_001,norm_pos_x_001,norm_pos_y_001,gaze_point_3d_x_001,gaze_point_3d_y_001,gaze_point_3d_z_001,eye_center0_3d_x_001,eye_center0_3d_y_001,eye_center0_3d_z_001,eye_center1_3d_x_001,eye_center1_3d_y_001,eye_center1_3d_z_001,gaze_normal0_x_001,gaze_normal0_y_001,gaze_normal0_z_001,gaze_normal1_x_001,gaze_normal1_y_001,gaze_normal1_z_001,diameter0_2d_001,diameter1_2d_001,diameter0_3d_001,diameter1_3d_001,Timestamp RAW (no units)_006,Timestamp CAL (mSecs)_006,System Timestamp CAL (mSecs)_006,Wide Range Accelerometer X RAW (no units)_006,Wide Range Accelerometer X CAL (m/(sec ^2))_006,Wide Range Accelerometer Y RAW (no units)_006,Wide Range Accelerometer Y CAL (m/(sec ^2))_006,Wide Range Accelerometer Z RAW (no units)_006,Wide Range Accelerometer Z CAL (m/(sec ^2))_006,VSenseBatt RAW (no units)_006,VSenseBatt CAL (m Volts)_006,Internal ADC A13 RAW (no units)_006,Internal ADC A13 CAL (m Volts)_006,GSR RAW (no units)_006,GSR CAL (kOhms)_006,GSR Conductance CAL (u Siemens)_006
1105039.4147748,12744662.0,818037.125,1711994961920.0,-528.0,0.3237277865409851,176.0,0.10790925472974777,-15584.0,9.554874420166016,2764.0,4025.51806640625,2511.0,1839.5604248046875,35427.0,345.307373046875,2.895970582962036,0.6925595759627099,0.28748220008540853,0.12971473788424248,-90.58581757570221,78.4145416802082,245.69851234481047,17.57002063219485,8.268527470991128,-28.859153499184984,-43.691956623603964,17.90954247424869,-14.700525054991074,-0.3596365043797174,0.20134379846467537,0.9111104540819152,-0.16946771315168271,0.25262941091976004,0.9526064638335571,12.532353581189774,36.39650447195991,1.6458398440054345,2.531605512662198,0.05754499323881106,0.8588976510571728,0.4501847347116501,198.71630228147907,-0.6617836431857995,278.70263441884356,343.7138248833004,-206.91446682383435,-153.0791960466327,nan,nan,nan,-0.2899950452036428,0.4125053663612971,0.8635636609309526,nan,nan,nan,16.709175187483112,nan,0.9700454114835302,nan,13536778.0,810203.125,1711994961920.0,-208.0,0.12752912938594818,-160.0,-0.09809932857751846,-17568.0,10.771306037902832,2723.0,3965.80517578125,2315.0,1695.970703125,52529.0,835.869384765625,1.1963591575622559
1105039.4829123,12744982.0,818046.875,1711994961920.0,-592.0,0.36296749114990234,128.0,0.07847946137189865,-15568.0,9.545063972473145,2755.0,4012.41015625,2495.0,1827.8388671875,35426.0,345.4821472167969,2.894505500793457,0.6925595759627099,0.28744253718357354,0.12861976332248348,-91.35885141752277,79.3404619135166,247.66000793636738,17.57002063219485,8.268527470991128,-28.859153499184984,-43.691956623603964,17.90954247424869,-14.700525054991074,-0.3596365043797174,0.20134379846467537,0.9111104540819152,-0.17075239109965357,0.2554972728010948,0.9516116668709742,12.532353581189774,35.95842367782013,1.6458398440054345,2.5006656939038434,0.8932969064560594,0.5532400344559345,0.3516468622966321,10.284656257804691,9.515178803312256,107.90370795621375,21.747478065499905,6.940375595087746,-29.85849825609038,-41.09859832585154,8.164031766002479,-30.239874299174076,-0.08158255568530584,0.07858475099952578,0.9935636484484506,0.3468030191209343,-0.05084548556714744,0.936558808898857,48.47481605937167,49.33904752829535,2.556322813505184,2.2063805540816026,13537034.0,810210.9375,1711994961920.0,-176.0,0.10790925472974777,-208.0,-0.12752912938594818,-17536.0,10.751686096191406,2719.0,3959.9794921875,2365.0,1732.6007080078125,52556.0,827.5767211914062,1.208347201347351
1105039.5507202,12745302.0,818056.625,1711994961920.0,-560.0,0.3433476388454437,128.0,0.07847946137189865,-15520.0,9.515634536743164,2764.0,4025.51806640625,2507.0,1836.6300048828125,35427.0,345.307373046875,2.895970582962036,0.5666072485906,0.3252291956768055,0.12810075387190345,-125.46825653848191,133.5011155720838,424.69186746895616,nan,nan,nan,157.42216318336082,-15.599372173382122,40.3195805079113,nan,nan,nan,-0.5657808394436855,0.2982009754909318,0.7687445739220898,nan,35.38744588446793,nan,2.460473716163836,0.9022177548256578,0.5519986698940126,0.3517831459634614,10.182105988300231,9.610225919307956,109.15579158136666,21.747478065499905,6.940375595087746,-29.85849825609038,-41.09859832585154,8.164031766002479,-30.239874299174076,-0.08158255568530584,0.07858475099952578,0.9935636484484506,0.34346458885608255,-0.04976363639102814,0.9378462862831327,48.47481605937167,49.39923907315548,2.556322813505184,2.209204797561183,13537290.0,810218.75,1711994961920.0,-208.0,0.12752912938594818,-208.0,-0.12752912938594818,-17552.0,10.761495590209961,2721.0,3962.892333984375,2315.0,1695.970703125,52528.0,836.1796875,1.1959152221679688
1105039.617671,12745622.0,818066.375,1711994961920.0,-576.0,0.35315757989883423,144.0,0.08828939497470856,-15552.0,9.53525447845459,2750.0,4005.128173828125,2480.0,1816.849853515625,35427.0,345.307373046875,2.895970582962036,0.6925595759627099,0.2873593137165154,0.12639946413030756,-92.9551649606097,81.25509056829841,251.70370944024745,17.57002063219485,8.268527470991128,-28.859153499184984,-43.691956623603964,17.90954247424869,-14.700525054991074,-0.3596365043797174,0.20134379846467537,0.9111104540819152,-0.17334164366993332,0.26129857795847317,0.9495660733865156,12.532353581189774,35.006555546205355,1.6458398440054345,2.433545958000219,0.0,0.25100849857743684,1.9038807532567468,-55.38988789186783,-185.29539517260622,38.883173740715335,343.7138248833004,-206.91446682383435,-153.0791960466327,nan,nan,nan,-0.5766478739828652,0.7844197239928812,0.2283920446118347,nan,nan,nan,0.0,nan,0.0030753359891351195,nan,13537546.0,810226.5625,1711994961920.0,-160.0,0.09809932857751846,-160.0,-0.09809932857751846,-17552.0,10.761495590209961,2713.0,3951.240966796875,2354.0,1724.5421142578125,52557.0,827.272705078125,1.2087912559509277
1105039.6848359,12745942.0,818076.1875,1711994961920.0,-656.0,0.40220722556114197,176.0,0.10790925472974777,-15648.0,9.594114303588867,2757.0,4015.322998046875,2486.0,1821.245361328125,35427.0,345.307373046875,2.895970582962036,0.17824035453648246,0.2148775033828815,0.5767551599750977,-211.35190938305482,-54.75897224852227,418.96151655327975,74.17730300927661,-281.88373938769337,77.07351000348552,nan,nan,nan,-0.5710584247846628,0.4542495342783423,0.6837760130995885,nan,nan,nan,26.388038333833457,nan,3.51893364294115,nan,0.0507996069301511,0.8615869245417251,0.43041760570556375,198.85258761908167,5.3727943670944,275.8139615979422,343.7138248833004,-206.91446682383435,-153.0791960466327,nan,nan,nan,-0.2897224745284376,0.42457452238185756,0.8577863152891496,nan,nan,nan,14.129227033279145,nan,0.8188650199027796,nan,13537802.0,810234.375,1711994961920.0,-192.0,0.11771918833255768,-176.0,-0.10790925472974777,-17584.0,10.781115531921387,2710.0,3946.871826171875,2280.0,1670.3297119140625,52530.0,835.5592651367188,1.1968032121658325
1105039.7526825,12746262.0,818085.9375,1711994961920.0,-608.0,0.37277743220329285,144.0,0.08828939497470856,-15664.0,9.603923797607422,2759.0,4018.23583984375,2498.0,1830.03662109375,35426.0,345.4821472167969,2.894505500793457,0.15683814919442052,0.20929724853702347,0.5920131916976122,-216.95277294984845,-61.64522971487406,418.74334731595513,74.17730300927661,-281.88373938769337,77.07351000348552,nan,nan,nan,-0.5822601519182501,0.44047701934563877,0.6833396746249393,nan,nan,nan,27.182728485710903,nan,3.6285646863495455,nan,0.03245123491229418,0.8610172411912149,0.39076286271423377,192.96142292150697,16.979540701150313,267.80699604946346,343.7138248833004,-206.91446682383435,-153.0791960466327,nan,nan,nan,-0.3015048039235869,0.44778801504996935,0.8417723841921922,nan,nan,nan,14.55746588520919,nan,0.8386695611119541,nan,13538058.0,810242.1875,1711994961920.0,-176.0,0.10790925472974777,-160.0,-0.09809932857751846,-17552.0,10.761495590209961,2716.0,3955.6103515625,2344.0,1717.216064453125,52553.0,828.489990234375,1.2070151567459106
1105039.8199369,12746582.0,818095.6875,1711994961920.0,-576.0,0.35315757989883423,144.0,0.08828939497470856,-15632.0,9.584303855895996,2763.0,4024.0615234375,2507.0,1836.6300048828125,35426.0,345.4821472167969,2.894505500793457,0.1503739161772376,0.1592151889078067,0.5882822275872295,-248.08790673148238,-58.416271650533986,387.2467284700162,74.17730300927661,-281.88373938769337,77.07351000348552,nan,nan,nan,-0.6445304194815179,0.4469349354743188,0.6203464369330614,nan,nan,nan,25.43647380707925,nan,3.4097524123168355,nan,0.058335133481214135,0.859367386774397,0.44936730073757414,199.10292501482968,-0.41107780785199566,278.71246432228304,343.7138248833004,-206.91446682383435,-153.0791960466327,nan,nan,nan,-0.2892217997369415,0.41300677803196467,0.8635833207378314,nan,nan,nan,16.48365905679118,nan,0.9569930994995599,nan,13538314.0,810250.0,1711994961920.0,-208.0,0.12752912938594818,-144.0,-0.08828939497470856,-17504.0,10.73206615447998,2720.0,3961.435791015625,2292.0,1679.120849609375,52533.0,834.63037109375,1.198135256767273
1105039.8877843,12746902.0,818105.5,1711994961920.0,-592.0,0.36296749114990234,144.0,0.08828939497470856,-15616.0,9.574494361877441,2764.0,4025.51806640625,2513.0,1841.025634765625,35426.0,345.4821472167969,2.894505500793457,0.1541386381099187,0.14067611107381586,0.6029540837872206,-261.4913424793948,-64.45410184502907,377.1583532626314,74.17730300927661,-281.88373938769337,77.07351000348552,nan,nan,nan,-0.6713372909773428,0.43485927508532857,0.6001696865182918,nan,nan,nan,26.63566378897059,nan,3.5772438247973852,nan,0.020946822008252094,0.8473334806473499,0.5076351661594705,194.50392782079592,-18.503837926853862,285.37016424169207,343.7138248833004,-206.91446682383435,-153.0791960466327,nan,nan,nan,-0.29841979412500896,0.37682125779396086,0.8768987205766495,nan,nan,nan,23.213115555832907,nan,1.353228517021038,nan,13538570.0,810257.8125,1711994961920.0,-192.0,0.11771918833255768,-160.0,-0.09809932857751846,-17616.0,10.800735473632812,2714.0,3952.697509765625,2346.0,1718.6812744140625,52549.0,829.7108154296875,1.205239176750183
1105039.9557871,12747222.0,818115.25,1711994961920.0,-544.0,0.3335376977920532,112.0,0.06866952776908875,-15728.0,9.643163681030273,2762.0,4022.605224609375,2507.0,1836.6300048828125,35426.0,345.4821472167969,2.894505500793457,0.1374541964880298,0.15019213081491664,0.6194817437022664,-258.27692855490966,-72.39902157621628,386.2503799638889,74.17730300927661,-281.88373938769337,77.07351000348552,nan,nan,nan,-0.6649084631283726,0.41896943562295413,0.6183537399208068,nan,nan,nan,28.238021029027838,nan,3.7913063144869996,nan,0.0,0.25100849857743684,1.9038807532567468,-55.38988789186783,-185.29539517260622,38.883173740715335,343.7138248833004,-206.91446682383435,-153.0791960466327,nan,nan,nan,-0.5766478739828652,0.7844197239928812,0.2283920446118347,nan,nan,nan,0.0,nan,0.0030753359891351195,nan,13538826.0,810265.625,1711994961920.0,-208.0,0.12752912938594818,-176.0,-0.10790925472974777,-17616.0,10.800735473632812,2707.0,3942.502685546875,2278.0,1668.864501953125,52539.0,832.7786865234375,1.2007992267608643
1105040.0234886,12747542.0,818125.0,1711994961920.0,-576.0,0.35315757989883423,176.0,0.10790925472974777,-15568.0,9.545063972473145,2753.0,4009.497314453125,2493.0,1826.3736572265625,35426.0,345.4821472167969,2.894505500793457,0.13777083229192935,0.14070189312058684,0.6298531624130286,-265.6511367746409,-76.85468274318154,381.17829037612256,74.17730300927661,-281.88373938769337,77.07351000348552,nan,nan,nan,-0.6796568795678349,0.4100581132890237,0.6082095607452741,nan,nan,nan,30.139807451528913,nan,4.052854699963793,nan,0.021163972374152035,0.8477037040061614,0.5069823215887119,194.80182302015172,-18.310022255422098,285.38811081917044,343.7138248833004,-206.91446682383435,-153.0791960466327,nan,nan,nan,-0.2978240037262974,0.37720888913682454,0.8769346137316061,nan,nan,nan,22.975456710187828,nan,1.3394501300265396,nan,13539082.0,810273.4375,1711994961920.0,-176.0,0.10790925472974777,-160.0,-0.09809932857751846,-17568.0,10.771306037902832,2722.0,3964.3486328125,2347.0,1719.4139404296875,52542.0,831.85595703125,1.2021311521530151
1105040.0907595,12747862.0,818134.75,1711994961920.0,-608.0,0.37277743220329285,224.0,0.1373390555381775,-15632.0,9.584303855895996,2764.0,4025.51806640625,2502.0,1832.967041015625,35426.0,345.4821472167969,2.894505500793457,0.11006279892793226,0.15734184641145227,0.6644070420620064,-260.5967765753104,-94.14536949147336,397.51167893316017,74.17730300927661,-281.88373938769337,77.07351000348552,nan,nan,nan,-0.669548159169174,0.37547673979244006,0.6408763378593492,nan,nan,nan,35.92407562759596,nan,4.845812466052427,nan,0.009428673789044982,0.8446283475195886,0.4882844673166167,189.01793140508568,-12.236874019125537,280.70625253450737,343.7138248833004,-206.91446682383435,-153.0791960466327,nan,nan,nan,-0.3093917869564295,0.38935518560941756,0.8675708971622802,nan,nan,nan,25.577193092192022,nan,1.4847159332681232,nan,13539338.0,810281.25,1711994961920.0,-160.0,0.09809932857751846,-176.0,-0.10790925472974777,-17584.0,10.781115531921387,2720.0,3961.435791015625,2314.0,1695.238037109375,52544.0,831.241943359375,1.2030192613601685
