timestamp,confidence_001,norm_pos_x_001,norm_pos_y_001,gaze_point_3d_x_001,gaze_point_3d_y_001,gaze_point_3d_z_001,eye_center0_3d_x_001,eye_center0_3d_y_001,eye_center0_3d_z_001,eye_center1_3d_x_001,eye_center1_3d_y_001,eye_center1_3d_z_001,gaze_normal0_x_001,gaze_normal0_y_001,gaze_normal0_z_001,gaze_normal1_x_001,gaze_normal1_y_001,gaze_normal1_z_001,diameter0_2d_001,diameter1_2d_001,diameter0_3d_001,diameter1_3d_001,Timestamp RAW (no units)_001,Timestamp CAL (mSecs)_001,System Timestamp CAL (mSecs)_001,Wide Range Accelerometer X RAW (no units)_001,Wide Range Accelerometer X CAL (m/(sec ^2))_001,Wide Range Accelerometer Y RAW (no units)_001,Wide Range Accelerometer Y CAL (m/(sec ^2))_001,Wide Range Accelerometer Z RAW (no units)_001,Wide Range Accelerometer Z CAL (m/(sec ^2))_001,VSenseBatt RAW (no units)_001,VSenseBatt CAL (m Volts)_001,Internal ADC A13 RAW (no units)_001,Internal ADC A13 CAL (m Volts)_001,GSR RAW (no units)_001,GSR CAL (kOhms)_001,GSR Conductance CAL (u Siemens)_001
75109.6474794,0.8924551904201508,0.549342122880957,0.08024511188386885,22.50636980706299,85.07585147514285,240.49883991498376,19.811783471170695,15.428428087773163,-20.953438230828773,-40.964716009512884,14.668517868984608,-20.9646236899488,0.01010342986987395,0.24567781376020564,0.9692988870987473,0.22805497670542327,0.2648395997835298,0.9369369850669728,38.659693480395546,48.105907858377,3.108564541479656,3.322611257364345,1760213.0,8363562.5,1710964998144.0,-416.0,0.25505825877189636,32.0,0.019619865342974663,-15872.0,9.731452941894531,2697.0,3927.9384765625,2280.0,1670.3297119140625,34562.0,614.0350952148438,1.6285713911056519
75109.7484213,0.9462220370769501,0.5490975617809013,0.07969911750790037,22.345986981854505,84.97428743034753,239.82294838118926,19.811783471170695,15.428428087773163,-20.953438230828773,-40.964716009512884,14.668517868984608,-20.9646236899488,0.009531014845423019,0.24622301535249475,0.9691663358096697,0.22805497670542327,0.2648395997835298,0.9369369850669728,38.74823293750261,48.105907858377,3.11565203679693,3.322611257364345,1760469.0,8363570.5,1710964998144.0,-400.0,0.24524831771850586,16.0,0.009809932671487331,-15808.0,9.69221305847168,2692.0,3920.656494140625,2238.0,1639.5604248046875,34563.0,613.483154296875,1.6300365924835205
75109.8499117,0.9462220370769501,0.5495127876109056,0.07864297922168761,22.324440879283657,84.49265288048247,237.68766189664683,19.811783471170695,15.428428087773163,-20.953438230828773,-40.964716009512884,14.668517868984608,-20.9646236899488,0.009531014845423019,0.24622301535249475,0.9691663358096697,0.229740868060411,0.265358685930464,0.9363780760697604,38.74823293750261,47.999997682297746,3.11565203679693,3.3156974569768245,1760725.0,8363578.0,1710964998144.0,-368.0,0.22562845051288605,0.0,0.0,-15760.0,9.6627836227417,2683.0,3907.548828125,2443.0,1789.7435302734375,34563.0,613.483154296875,1.6300365924835205
75109.9509214,0.9175164997577667,0.5491888368237785,0.07860765069590436,22.11230278990989,84.19400116492557,236.83358816445872,19.811783471170695,15.428428087773163,-20.953438230828773,-40.964716009512884,14.668517868984608,-20.9646236899488,0.00877065447555641,0.2457447963065364,0.969294883257066,0.229740868060411,0.265358685930464,0.9363780760697604,38.731960487441285,47.999997682297746,3.1143406129724784,3.3156974569768245,1760981.0,8363586.0,1710964998144.0,-368.0,0.22562845051288605,0.0,0.0,-15808.0,9.69221305847168,2679.0,3901.72314453125,2531.0,1854.21240234375,34562.0,614.0350952148438,1.6285713911056519
75110.0531544,0.9175164997577667,0.5489929099525226,0.07873421329706487,22.12036578186578,84.49883806594009,237.78896236322896,19.811783471170695,15.428428087773163,-20.953438230828773,-40.964716009512884,14.668517868984608,-20.9646236899488,0.00877065447555641,0.2457447963065364,0.969294883257066,0.22895180915536287,0.265739788170961,0.9364632582580799,38.731960487441285,48.04097783338619,3.1143406129724784,3.3180836205060737,1761237.0,8363594.0,1710964998144.0,-320.0,0.19619865715503693,48.0,0.02942979708313942,-15776.0,9.672593116760254,2696.0,3926.48193359375,2367.0,1734.06591796875,34562.0,614.0350952148438,1.6285713911056519
75110.1537986,0.9630818367004395,0.5498799759001336,0.07980799343968259,22.703119278308936,85.08637841280265,240.19066485649202,19.811783471170695,15.428428087773163,-20.953438230828773,-40.964716009512884,14.668517868984608,-20.9646236899488,0.010850020849789033,0.24534970105421827,0.9693739223025163,0.22895180915536287,0.265739788170961,0.9364632582580799,38.70846250243852,48.04097783338619,3.112823855589648,3.3180836205060737,1761493.0,8363601.5,1710964998144.0,-320.0,0.19619865715503693,16.0,0.009809932671487331,-15792.0,9.682403564453125,2687.0,3913.374267578125,2512.0,1840.2930908203125,34563.0,613.483154296875,1.6300365924835205
75110.2548324,0.948023647069931,0.5499887202341981,0.07970677972641005,22.697266548602578,84.92093000947787,239.6461715457285,19.811783471170695,15.428428087773163,-20.953438230828773,-40.964716009512884,14.668517868984608,-20.9646236899488,0.010850020849789033,0.24534970105421827,0.9693739223025163,0.2293902713460492,0.2655808563342532,0.9364010423747672,38.70846250243852,48.00633837600064,3.112823855589648,3.316360986310379,1761749.0,8363609.5,1710964998144.0,-320.0,0.19619865715503693,80.0,0.04904966428875923,-15760.0,9.6627836227417,2684.0,3909.005126953125,2567.0,1880.5860595703125,34562.0,614.0350952148438,1.6285713911056519
75110.3558983,0.9163464307785034,0.5508850612338688,0.08017396684148093,23.299419311204588,85.67803057706811,242.09273312046182,19.811783471170695,15.428428087773163,-20.953438230828773,-40.964716009512884,14.668517868984608,-20.9646236899488,0.012956485012137026,0.24602961789709962,0.9691757098759427,0.2293902713460492,0.2655808563342532,0.9364010423747672,38.71741098295867,48.00633837600064,3.113822477315836,3.316360986310379,1762005.0,8363617.0,1710964998144.0,-336.0,0.20600858330726624,48.0,0.02942979708313942,-15760.0,9.6627836227417,2697.0,3927.9384765625,2391.0,1751.6483154296875,34563.0,613.483154296875,1.6300365924835205
75110.4569008,0.9730263352394104,0.5520456328773767,0.08166703645280693,24.093634671300734,86.45778485787376,245.36324304788005,19.811783471170695,15.428428087773163,-20.953438230828773,-40.964716009512884,14.668517868984608,-20.9646236899488,0.015684920282820487,0.245360870464159,0.9693049192698817,0.2293902713460492,0.2655808563342532,0.9364010423747672,38.63764937680818,48.00633837600064,3.107445926070027,3.316360986310379,1762261.0,8363625.0,1710964998144.0,-416.0,0.25505825877189636,16.0,0.009809932671487331,-15792.0,9.682403564453125,2697.0,3927.9384765625,2307.0,1690.10986328125,34562.0,614.0350952148438,1.6285713911056519
75110.5580519,0.9797106385231018,0.5516285094036285,0.08245497251969913,24.12984436562252,87.03286863084611,247.60488297651253,19.811783471170695,15.428428087773163,-20.953438230828773,-40.964716009512884,14.668517868984608,-20.9646236899488,0.015684920282820487,0.245360870464159,0.9693049192698817,0.22770137539386365,0.2655130504442916,0.9368323775828362,38.63764937680818,47.874105342547516,3.107445926070027,3.307630738505194,1762517.0,8363633.0,1710964998144.0,-400.0,0.24524831771850586,48.0,0.02942979708313942,-15776.0,9.672593116760254,2691.0,3919.199951171875,2258.0,1654.21240234375,34562.0,614.0350952148438,1.6285713911056519
