timestamp,confidence_666,norm_pos_x_666,norm_pos_y_666,gaze_point_3d_x_666,gaze_point_3d_y_666,gaze_point_3d_z_666,eye_center0_3d_x_666,eye_center0_3d_y_666,eye_center0_3d_z_666,eye_center1_3d_x_666,eye_center1_3d_y_666,eye_center1_3d_z_666,gaze_normal0_x_666,gaze_normal0_y_666,gaze_normal0_z_666,gaze_normal1_x_666,gaze_normal1_y_666,gaze_normal1_z_666,diameter0_2d_666,diameter1_2d_666,diameter0_3d_666,diameter1_3d_666
346462.4877675,0.0,0.8072378560549953,0.14375844884771805,228.8319255627025,125.39340793822817,377.8018306960771,-109.86253072761207,-154.9592571831486,139.70846993700573,nan,nan,nan,0.6773889125806292,0.5607053302427536,0.47618672151814273,nan,nan,nan,0.0,nan,-0.009681402146711982,nan
346462.588734,1.0,0.5134681852679364,0.15495844552586735,13.87658673236831,121.03962755385285,439.85492944235926,nan,nan,nan,-105.70134631898085,-28.109412839606364,-22.157712892109082,nan,nan,nan,0.23915586610269832,0.2982980807869184,0.9240252846689367,nan,52.924680359541014,nan,5.501028754345269
346462.6897217,0.0,0.8072378560549953,0.14375844884771805,228.8319255627025,125.39340793822817,377.8018306960771,-109.86253072761207,-154.9592571831486,139.70846993700573,nan,nan,nan,0.6773889125806292,0.5607053302427536,0.47618672151814273,nan,nan,nan,0.0,nan,-0.009681402146711982,nan
346462.7907186,1.0,0.5132266898712581,0.1577341207778461,13.702968655430965,119.92320777759628,440.25871501535056,nan,nan,nan,-105.70134631898085,-28.109412839606364,-22.157712892109082,nan,nan,nan,0.23880862994882363,0.2960652412344052,0.9248328558149193,nan,52.67969410270411,nan,5.475165732911859
346462.8916267,0.0,0.8072378560549953,0.14375844884771805,228.8319255627025,125.39340793822817,377.8018306960771,-109.86253072761207,-154.9592571831486,139.70846993700573,nan,nan,nan,0.6773889125806292,0.5607053302427536,0.47618672151814273,nan,nan,nan,0.0,nan,-0.009681402146711982,nan
346462.9927205,1.0,0.5147548387952471,0.16026005747724759,14.818252916767364,118.83411282610649,440.31674744595614,nan,nan,nan,-105.70134631898085,-28.109412839606364,-22.157712892109082,nan,nan,nan,0.24103919847149646,0.29388705133142573,0.9249489206761304,nan,52.943816845230224,nan,5.5030633091677625
346463.093891,0.0,0.8072378560549953,0.14375844884771805,228.8319255627025,125.39340793822817,377.8018306960771,-109.86253072761207,-154.9592571831486,139.70846993700573,nan,nan,nan,0.6773889125806292,0.5607053302427536,0.47618672151814273,nan,nan,nan,0.0,nan,-0.009681402146711982,nan
346463.1946701,1.0,0.5140717768608687,0.158807123625192,14.319560682950836,119.45228770061308,440.2496036764247,nan,nan,nan,-105.70134631898085,-28.109412839606364,-22.157712892109082,nan,nan,nan,0.24004181400386343,0.29512340108043894,0.9248146331370677,nan,52.5850729079522,nan,5.464715228182034
346463.2957446,0.0,0.8072378560549953,0.14375844884771805,228.8319255627025,125.39340793822817,377.8018306960771,-109.86253072761207,-154.9592571831486,139.70846993700573,nan,nan,nan,0.6773889125806292,0.5607053302427536,0.47618672151814273,nan,nan,nan,0.0,nan,-0.009681402146711982,nan
346463.3967599,1.0,0.513822947377655,0.16223224887079402,14.141263366509875,118.07202564795983,440.7339979274703,nan,nan,nan,-105.70134631898085,-28.109412839606364,-22.157712892109082,nan,nan,nan,0.23968521937098147,0.2923628769751324,0.9257834216391587,nan,52.68856678713775,nan,5.476509509264791
346463.4976585,0.0,0.8072378560549953,0.14375844884771805,228.8319255627025,125.39340793822817,377.8018306960771,-109.86253072761207,-154.9592571831486,139.70846993700573,nan,nan,nan,0.6773889125806292,0.5607053302427536,0.47618672151814273,nan,nan,nan,0.0,nan,-0.009681402146711982,nan
346463.598738,1.0,0.5155680044995061,0.1598640778280631,15.409740740679922,118.96099696061435,440.12185528327814,nan,nan,nan,-105.70134631898085,-28.109412839606364,-22.157712892109082,nan,nan,nan,0.2422221741193216,0.2941408196004413,0.9245591363507745,nan,52.89995307436714,nan,5.498589697087388
346463.699746,0.0,0.8072378560549953,0.14375844884771805,228.8319255627025,125.39340793822817,377.8018306960771,-109.86253072761207,-154.9592571831486,139.70846993700573,nan,nan,nan,0.6773889125806292,0.5607053302427536,0.47618672151814273,nan,nan,nan,0.0,nan,-0.009681402146711982,nan
346463.8007177,1.0,0.5150815805550805,0.15750295863072283,15.053587040080075,119.93925408762988,439.90271420646525,nan,nan,nan,-105.70134631898085,-28.109412839606364,-22.157712892109082,nan,nan,nan,0.2415098667181219,0.2960973338544725,0.9241208541971487,nan,52.41428599327413,nan,5.446407206540485
346463.9017801,0.0,0.8072378560549953,0.14375844884771805,228.8319255627025,125.39340793822817,377.8018306960771,-109.86253072761207,-154.9592571831486,139.70846993700573,nan,nan,nan,0.6773889125806292,0.5607053302427536,0.47618672151814273,nan,nan,nan,0.0,nan,-0.009681402146711982,nan
